in s,C1 in V
-4.4982374E-01,1.58691E+00
-4.4981453E-01,1.61621E+00
-4.4980531E-01,1.61621E+00
-4.4979610E-01,1.61621E+00
-4.4978688E-01,1.63574E+00
-4.4977766E-01,1.63574E+00
-4.4976845E-01,1.59668E+00
-4.4975923E-01,1.60645E+00
-4.4975002E-01,1.61621E+00
-4.4974080E-01,1.61621E+00
-4.4973158E-01,1.63574E+00
-4.4972237E-01,1.63574E+00
-4.4971315E-01,1.59668E+00
-4.4970394E-01,1.58691E+00
-4.4969472E-01,1.58691E+00
-4.4968550E-01,1.58691E+00
-4.4967629E-01,1.58691E+00
-4.4966707E-01,1.62598E+00
-4.4965786E-01,1.57715E+00
-4.4964864E-01,1.57715E+00
-4.4963942E-01,1.59668E+00
-4.4963021E-01,1.60645E+00
-4.4962099E-01,1.61621E+00
-4.4961178E-01,1.63574E+00
-4.4960256E-01,1.60645E+00
-4.4959334E-01,1.63574E+00
-4.4958413E-01,1.62598E+00
-4.4957491E-01,1.61621E+00
-4.4956570E-01,1.61621E+00
-4.4955648E-01,1.61621E+00
-4.4954726E-01,1.58691E+00
-4.4953805E-01,1.59668E+00
-4.4952883E-01,1.61621E+00
-4.4951962E-01,1.60645E+00
-4.4951040E-01,1.61621E+00
-4.4950118E-01,1.60645E+00
-4.4949197E-01,1.59668E+00
-4.4948275E-01,1.60645E+00
-4.4947354E-01,1.62598E+00
-4.4946432E-01,1.62598E+00
-4.4945510E-01,1.62598E+00
-4.4944589E-01,1.60645E+00
-4.4943667E-01,1.61621E+00
-4.4942746E-01,1.61621E+00
-4.4941824E-01,1.61621E+00
-4.4940902E-01,1.61621E+00
-4.4939981E-01,1.61621E+00
-4.4939059E-01,1.62598E+00
-4.4938138E-01,1.59668E+00
-4.4937216E-01,1.61621E+00
-4.4936294E-01,1.60645E+00
-4.4935373E-01,1.61621E+00
-4.4934451E-01,1.60645E+00
-4.4933530E-01,1.61621E+00
-4.4932608E-01,1.60645E+00
-4.4931686E-01,1.60645E+00
-4.4930765E-01,1.61621E+00
-4.4929843E-01,1.61621E+00
-4.4928922E-01,1.61621E+00
-4.4928000E-01,1.59668E+00
-4.4927078E-01,1.60645E+00
-4.4926157E-01,1.58691E+00
-4.4925235E-01,1.63574E+00
-4.4924314E-01,1.59668E+00
-4.4923392E-01,1.59668E+00
-4.4922470E-01,1.61621E+00
-4.4921549E-01,1.59668E+00
-4.4920627E-01,1.61621E+00
-4.4919706E-01,1.61621E+00
-4.4918784E-01,1.62598E+00
-4.4917862E-01,1.60645E+00
-4.4916941E-01,1.62598E+00
-4.4916019E-01,1.60645E+00
-4.4915098E-01,1.59668E+00
-4.4914176E-01,1.58691E+00
-4.4913254E-01,1.60645E+00
-4.4912333E-01,1.59668E+00
-4.4911411E-01,1.60645E+00
-4.4910490E-01,1.58691E+00
-4.4909568E-01,1.60645E+00
-4.4908646E-01,1.61621E+00
-4.4907725E-01,1.59668E+00
-4.4906803E-01,1.60645E+00
-4.4905882E-01,1.57715E+00
-4.4904960E-01,1.61621E+00
-4.4904038E-01,1.58691E+00
-4.4903117E-01,1.59668E+00
-4.4902195E-01,1.60645E+00
-4.4901274E-01,1.60645E+00
-4.4900352E-01,1.60645E+00
-4.4899430E-01,1.58691E+00
-4.4898509E-01,1.62598E+00
-4.4897587E-01,1.59668E+00
-4.4896666E-01,1.60645E+00
-4.4895744E-01,1.57715E+00
-4.4894822E-01,1.62598E+00
-4.4893901E-01,1.60645E+00
-4.4892979E-01,1.60645E+00
-4.4892058E-01,1.62598E+00
-4.4891136E-01,1.63574E+00
-4.4890214E-01,1.59668E+00
-4.4889293E-01,1.61621E+00
-4.4888371E-01,1.58691E+00
-4.4887450E-01,1.62598E+00
-4.4886528E-01,1.59668E+00
-4.4885606E-01,1.61621E+00
-4.4884685E-01,1.60645E+00
-4.4883763E-01,1.60645E+00
-4.4882842E-01,1.60645E+00
-4.4881920E-01,1.61621E+00
-4.4880998E-01,1.60645E+00
-4.4880077E-01,1.61621E+00
-4.4879155E-01,1.58691E+00
-4.4878234E-01,1.61621E+00
-4.4877312E-01,1.61621E+00
-4.4876390E-01,1.58691E+00
-4.4875469E-01,1.58691E+00
-4.4874547E-01,1.59668E+00
-4.4873626E-01,1.61621E+00
-4.4872704E-01,1.61621E+00
-4.4871782E-01,1.60645E+00
-4.4870861E-01,1.58691E+00
-4.4869939E-01,1.61621E+00
-4.4869018E-01,1.61621E+00
-4.4868096E-01,1.58691E+00
-4.4867174E-01,1.58691E+00
-4.4866253E-01,1.61621E+00
-4.4865331E-01,1.58691E+00
-4.4864410E-01,1.58691E+00
-4.4863488E-01,1.61621E+00
-4.4862566E-01,1.60645E+00
-4.4861645E-01,1.61621E+00
-4.4860723E-01,1.63574E+00
-4.4859802E-01,1.61621E+00
-4.4858880E-01,1.59668E+00
-4.4857958E-01,1.58691E+00
-4.4857037E-01,1.61621E+00
-4.4856115E-01,1.62598E+00
-4.4855194E-01,1.58691E+00
-4.4854272E-01,1.59668E+00
-4.4853350E-01,1.58691E+00
-4.4852429E-01,1.61621E+00
-4.4851507E-01,1.62598E+00
-4.4850586E-01,1.59668E+00
-4.4849664E-01,1.59668E+00
-4.4848742E-01,1.61621E+00
-4.4847821E-01,1.57715E+00
-4.4846899E-01,1.59668E+00
-4.4845978E-01,1.61621E+00
-4.4845056E-01,1.60645E+00
-4.4844134E-01,1.57715E+00
-4.4843213E-01,1.57715E+00
-4.4842291E-01,1.60645E+00
-4.4841370E-01,1.58691E+00
-4.4840448E-01,1.58691E+00
-4.4839526E-01,1.58691E+00
-4.4838605E-01,1.58691E+00
-4.4837683E-01,1.58691E+00
-4.4836762E-01,1.60645E+00
-4.4835840E-01,1.59668E+00
-4.4834918E-01,1.58691E+00
-4.4833997E-01,1.61621E+00
-4.4833075E-01,1.57715E+00
-4.4832154E-01,1.58691E+00
-4.4831232E-01,1.60645E+00
-4.4830310E-01,1.59668E+00
-4.4829389E-01,1.61621E+00
-4.4828467E-01,1.61621E+00
-4.4827546E-01,1.60645E+00
-4.4826624E-01,1.58691E+00
-4.4825702E-01,1.58691E+00
-4.4824781E-01,1.59668E+00
-4.4823859E-01,1.61621E+00
-4.4822938E-01,1.58691E+00
-4.4822016E-01,1.61621E+00
-4.4821094E-01,1.59668E+00
-4.4820173E-01,1.61621E+00
-4.4819251E-01,1.59668E+00
-4.4818330E-01,1.58691E+00
-4.4817408E-01,1.60645E+00
-4.4816486E-01,1.59668E+00
-4.4815565E-01,1.58691E+00
-4.4814643E-01,1.58691E+00
-4.4813722E-01,1.60645E+00
-4.4812800E-01,1.59668E+00
-4.4811878E-01,1.59668E+00
-4.4810957E-01,1.63574E+00
-4.4810035E-01,1.60645E+00
-4.4809114E-01,1.60645E+00
-4.4808192E-01,1.60645E+00
-4.4807270E-01,1.61621E+00
-4.4806349E-01,1.62598E+00
-4.4805427E-01,1.60645E+00
-4.4804506E-01,1.57715E+00
-4.4803584E-01,1.60645E+00
-4.4802662E-01,1.61621E+00
-4.4801741E-01,1.58691E+00
-4.4800819E-01,1.60645E+00
-4.4799898E-01,1.60645E+00
-4.4798976E-01,1.61621E+00
-4.4798054E-01,1.61621E+00
-4.4797133E-01,1.59668E+00
-4.4796211E-01,1.59668E+00
-4.4795290E-01,1.61621E+00
-4.4794368E-01,1.59668E+00
-4.4793446E-01,1.60645E+00
-4.4792525E-01,1.62598E+00
-4.4791603E-01,1.58691E+00
-4.4790682E-01,1.60645E+00
-4.4789760E-01,1.61621E+00
-4.4788838E-01,1.58691E+00
-4.4787917E-01,1.60645E+00
-4.4786995E-01,1.64551E+00
-4.4786074E-01,1.60645E+00
-4.4785152E-01,1.60645E+00
-4.4784230E-01,1.60645E+00
-4.4783309E-01,1.60645E+00
-4.4782387E-01,1.58691E+00
-4.4781466E-01,1.57715E+00
-4.4780544E-01,1.61621E+00
-4.4779622E-01,1.60645E+00
-4.4778701E-01,1.61621E+00
-4.4777779E-01,1.60645E+00
-4.4776858E-01,1.58691E+00
-4.4775936E-01,1.59668E+00
-4.4775014E-01,1.57715E+00
-4.4774093E-01,1.60645E+00
-4.4773171E-01,1.58691E+00
-4.4772250E-01,1.60645E+00
-4.4771328E-01,1.59668E+00
-4.4770406E-01,1.62598E+00
-4.4769485E-01,1.58691E+00
-4.4768563E-01,1.59668E+00
-4.4767642E-01,1.57715E+00
-4.4766720E-01,1.60645E+00
-4.4765798E-01,1.58691E+00
-4.4764877E-01,1.58691E+00
-4.4763955E-01,1.59668E+00
-4.4763034E-01,1.58691E+00
-4.4762112E-01,1.59668E+00
-4.4761190E-01,1.59668E+00
-4.4760269E-01,1.58691E+00
-4.4759347E-01,1.59668E+00
-4.4758426E-01,1.58691E+00
-4.4757504E-01,1.59668E+00
-4.4756582E-01,1.61621E+00
-4.4755661E-01,1.60645E+00
-4.4754739E-01,1.60645E+00
-4.4753818E-01,1.60645E+00
-4.4752896E-01,1.59668E+00
-4.4751974E-01,1.60645E+00
-4.4751053E-01,1.58691E+00
-4.4750131E-01,1.61621E+00
-4.4749210E-01,1.58691E+00
-4.4748288E-01,1.61621E+00
-4.4747366E-01,1.58691E+00
-4.4746445E-01,1.62598E+00
-4.4745523E-01,1.57715E+00
-4.4744602E-01,1.58691E+00
-4.4743680E-01,1.57715E+00
-4.4742758E-01,1.61621E+00
-4.4741837E-01,1.58691E+00
-4.4740915E-01,1.62598E+00
-4.4739994E-01,1.61621E+00
-4.4739072E-01,1.62598E+00
-4.4738150E-01,1.59668E+00
-4.4737229E-01,1.58691E+00
-4.4736307E-01,1.61621E+00
-4.4735386E-01,1.61621E+00
-4.4734464E-01,1.58691E+00
-4.4733542E-01,1.59668E+00
-4.4732621E-01,1.59668E+00
-4.4731699E-01,1.59668E+00
-4.4730778E-01,1.61621E+00
-4.4729856E-01,1.60645E+00
-4.4728934E-01,1.60645E+00
-4.4728013E-01,1.60645E+00
-4.4727091E-01,1.60645E+00
-4.4726170E-01,1.61621E+00
-4.4725248E-01,1.63574E+00
-4.4724326E-01,1.59668E+00
-4.4723405E-01,1.58691E+00
-4.4722483E-01,1.61621E+00
-4.4721562E-01,1.58691E+00
-4.4720640E-01,1.60645E+00
-4.4719718E-01,1.61621E+00
-4.4718797E-01,1.59668E+00
-4.4717875E-01,1.59668E+00
-4.4716954E-01,1.58691E+00
-4.4716032E-01,1.60645E+00
-4.4715110E-01,1.61621E+00
-4.4714189E-01,1.60645E+00
-4.4713267E-01,1.58691E+00
-4.4712346E-01,1.57715E+00
-4.4711424E-01,1.59668E+00
-4.4710502E-01,1.58691E+00
-4.4709581E-01,1.58691E+00
-4.4708659E-01,1.58691E+00
-4.4707738E-01,1.60645E+00
-4.4706816E-01,1.60645E+00
-4.4705894E-01,1.60645E+00
-4.4704973E-01,1.59668E+00
-4.4704051E-01,1.60645E+00
-4.4703130E-01,1.58691E+00
-4.4702208E-01,1.60645E+00
-4.4701286E-01,1.58691E+00
-4.4700365E-01,1.60645E+00
-4.4699443E-01,1.60645E+00
-4.4698522E-01,1.57715E+00
-4.4697600E-01,1.58691E+00
-4.4696678E-01,1.60645E+00
-4.4695757E-01,1.57715E+00
-4.4694835E-01,1.59668E+00
-4.4693914E-01,1.59668E+00
-4.4692992E-01,1.57715E+00
-4.4692070E-01,1.57715E+00
-4.4691149E-01,1.59668E+00
-4.4690227E-01,1.59668E+00
-4.4689306E-01,1.58691E+00
-4.4688384E-01,1.61621E+00
-4.4687462E-01,1.61621E+00
-4.4686541E-01,1.58691E+00
-4.4685619E-01,1.57715E+00
-4.4684698E-01,1.56738E+00
-4.4683776E-01,1.60645E+00
-4.4682854E-01,1.58691E+00
-4.4681933E-01,1.60645E+00
-4.4681011E-01,1.61621E+00
-4.4680090E-01,1.57715E+00
-4.4679168E-01,1.61621E+00
-4.4678246E-01,1.59668E+00
-4.4677325E-01,1.61621E+00
-4.4676403E-01,1.58691E+00
-4.4675482E-01,1.59668E+00
-4.4674560E-01,1.57715E+00
-4.4673638E-01,1.60645E+00
-4.4672717E-01,1.58691E+00
-4.4671795E-01,1.58691E+00
-4.4670874E-01,1.57715E+00
-4.4669952E-01,1.59668E+00
-4.4669030E-01,1.61621E+00
-4.4668109E-01,1.57715E+00
-4.4667187E-01,1.59668E+00
-4.4666266E-01,1.59668E+00
-4.4665344E-01,1.57715E+00
-4.4664422E-01,1.60645E+00
-4.4663501E-01,1.59668E+00
-4.4662579E-01,1.59668E+00
-4.4661658E-01,1.57715E+00
-4.4660736E-01,1.57715E+00
-4.4659814E-01,1.59668E+00
-4.4658893E-01,1.58691E+00
-4.4657971E-01,1.60645E+00
-4.4657050E-01,1.61621E+00
-4.4656128E-01,1.59668E+00
-4.4655206E-01,1.59668E+00
-4.4654285E-01,1.61621E+00
-4.4653363E-01,1.58691E+00
-4.4652442E-01,1.58691E+00
-4.4651520E-01,1.58691E+00
-4.4650598E-01,1.57715E+00
-4.4649677E-01,1.58691E+00
-4.4648755E-01,1.62598E+00
-4.4647834E-01,1.58691E+00
-4.4646912E-01,1.60645E+00
-4.4645990E-01,1.59668E+00
-4.4645069E-01,1.57715E+00
-4.4644147E-01,1.58691E+00
-4.4643226E-01,1.58691E+00
-4.4642304E-01,1.60645E+00
-4.4641382E-01,1.60645E+00
-4.4640461E-01,1.59668E+00
-4.4639539E-01,1.58691E+00
-4.4638618E-01,1.58691E+00
-4.4637696E-01,1.55762E+00
-4.4636774E-01,1.58691E+00
-4.4635853E-01,1.58691E+00
-4.4634931E-01,1.59668E+00
-4.4634010E-01,1.57715E+00
-4.4633088E-01,1.60645E+00
-4.4632166E-01,1.57715E+00
-4.4631245E-01,1.60645E+00
-4.4630323E-01,1.58691E+00
-4.4629402E-01,1.60645E+00
-4.4628480E-01,1.57715E+00
-4.4627558E-01,1.60645E+00
-4.4626637E-01,1.59668E+00
-4.4625715E-01,1.59668E+00
-4.4624794E-01,1.59668E+00
-4.4623872E-01,1.60645E+00
-4.4622950E-01,1.58691E+00
-4.4622029E-01,1.59668E+00
-4.4621107E-01,1.59668E+00
-4.4620186E-01,1.57715E+00
-4.4619264E-01,1.57715E+00
-4.4618342E-01,1.59668E+00
-4.4617421E-01,1.55762E+00
-4.4616499E-01,1.58691E+00
-4.4615578E-01,1.58691E+00
-4.4614656E-01,1.59668E+00
-4.4613734E-01,1.58691E+00
-4.4612813E-01,1.59668E+00
-4.4611891E-01,1.57715E+00
-4.4610970E-01,1.60645E+00
-4.4610048E-01,1.59668E+00
-4.4609126E-01,1.55762E+00
-4.4608205E-01,1.55762E+00
-4.4607283E-01,1.57715E+00
-4.4606362E-01,1.56738E+00
-4.4605440E-01,1.57715E+00
-4.4604518E-01,1.57715E+00
-4.4603597E-01,1.57715E+00
-4.4602675E-01,1.58691E+00
-4.4601754E-01,1.57715E+00
-4.4600832E-01,1.60645E+00
-4.4599910E-01,1.59668E+00
-4.4598989E-01,1.59668E+00
-4.4598067E-01,1.57715E+00
-4.4597146E-01,1.57715E+00
-4.4596224E-01,1.57715E+00
-4.4595302E-01,1.59668E+00
-4.4594381E-01,1.57715E+00
-4.4593459E-01,1.54785E+00
-4.4592538E-01,1.58691E+00
-4.4591616E-01,1.56738E+00
-4.4590694E-01,1.58691E+00
-4.4589773E-01,1.57715E+00
-4.4588851E-01,1.57715E+00
-4.4587930E-01,1.57715E+00
-4.4587008E-01,1.61621E+00
-4.4586086E-01,1.59668E+00
-4.4585165E-01,1.57715E+00
-4.4584243E-01,1.59668E+00
-4.4583322E-01,1.58691E+00
-4.4582400E-01,1.59668E+00
-4.4581478E-01,1.61621E+00
-4.4580557E-01,1.60645E+00
-4.4579635E-01,1.60645E+00
-4.4578714E-01,1.60645E+00
-4.4577792E-01,1.62598E+00
-4.4576870E-01,1.58691E+00
-4.4575949E-01,1.59668E+00
-4.4575027E-01,1.63574E+00
-4.4574106E-01,1.59668E+00
-4.4573184E-01,1.59668E+00
-4.4572262E-01,1.60645E+00
-4.4571341E-01,1.58691E+00
-4.4570419E-01,1.60645E+00
-4.4569498E-01,1.59668E+00
-4.4568576E-01,1.61621E+00
-4.4567654E-01,1.61621E+00
-4.4566733E-01,1.58691E+00
-4.4565811E-01,1.58691E+00
-4.4564890E-01,1.58691E+00
-4.4563968E-01,1.59668E+00
-4.4563046E-01,1.59668E+00
-4.4562125E-01,1.61621E+00
-4.4561203E-01,1.57715E+00
-4.4560282E-01,1.58691E+00
-4.4559360E-01,1.61621E+00
-4.4558438E-01,1.59668E+00
-4.4557517E-01,1.61621E+00
-4.4556595E-01,1.57715E+00
-4.4555674E-01,1.57715E+00
-4.4554752E-01,1.59668E+00
-4.4553830E-01,1.59668E+00
-4.4552909E-01,1.59668E+00
-4.4551987E-01,1.58691E+00
-4.4551066E-01,1.62598E+00
-4.4550144E-01,1.59668E+00
-4.4549222E-01,1.59668E+00
-4.4548301E-01,1.61621E+00
-4.4547379E-01,1.61621E+00
-4.4546458E-01,1.61621E+00
-4.4545536E-01,1.59668E+00
-4.4544614E-01,1.60645E+00
-4.4543693E-01,1.60645E+00
-4.4542771E-01,1.60645E+00
-4.4541850E-01,1.62598E+00
-4.4540928E-01,1.62598E+00
-4.4540006E-01,1.59668E+00
-4.4539085E-01,1.63574E+00
-4.4538163E-01,1.60645E+00
-4.4537242E-01,1.59668E+00
-4.4536320E-01,1.63574E+00
-4.4535398E-01,1.59668E+00
-4.4534477E-01,1.60645E+00
-4.4533555E-01,1.61621E+00
-4.4532634E-01,1.58691E+00
-4.4531712E-01,1.61621E+00
-4.4530790E-01,1.61621E+00
-4.4529869E-01,1.60645E+00
-4.4528947E-01,1.63574E+00
-4.4528026E-01,1.58691E+00
-4.4527104E-01,1.60645E+00
-4.4526182E-01,1.63574E+00
-4.4525261E-01,1.59668E+00
-4.4524339E-01,1.59668E+00
-4.4523418E-01,1.62598E+00
-4.4522496E-01,1.61621E+00
-4.4521574E-01,1.62598E+00
-4.4520653E-01,1.61621E+00
-4.4519731E-01,1.59668E+00
-4.4518810E-01,1.62598E+00
-4.4517888E-01,1.60645E+00
-4.4516966E-01,1.61621E+00
-4.4516045E-01,1.63574E+00
-4.4515123E-01,1.63574E+00
-4.4514202E-01,1.58691E+00
-4.4513280E-01,1.60645E+00
-4.4512358E-01,1.61621E+00
-4.4511437E-01,1.58691E+00
-4.4510515E-01,1.57715E+00
-4.4509594E-01,1.58691E+00
-4.4508672E-01,1.61621E+00
-4.4507750E-01,1.60645E+00
-4.4506829E-01,1.59668E+00
-4.4505907E-01,1.61621E+00
-4.4504986E-01,1.59668E+00
-4.4504064E-01,1.59668E+00
-4.4503142E-01,1.59668E+00
-4.4502221E-01,1.61621E+00
-4.4501299E-01,1.59668E+00
-4.4500378E-01,1.59668E+00
-4.4499456E-01,1.61621E+00
-4.4498534E-01,1.60645E+00
-4.4497613E-01,1.61621E+00
-4.4496691E-01,1.60645E+00
-4.4495770E-01,1.62598E+00
-4.4494848E-01,1.62598E+00
-4.4493926E-01,1.61621E+00
-4.4493005E-01,1.61621E+00
-4.4492083E-01,1.60645E+00
-4.4491162E-01,1.60645E+00
-4.4490240E-01,1.57715E+00
-4.4489318E-01,1.61621E+00
-4.4488397E-01,1.59668E+00
-4.4487475E-01,1.61621E+00
-4.4486554E-01,1.62598E+00
-4.4485632E-01,1.60645E+00
-4.4484710E-01,1.59668E+00
-4.4483789E-01,1.58691E+00
-4.4482867E-01,1.61621E+00
-4.4481946E-01,1.62598E+00
-4.4481024E-01,1.61621E+00
-4.4480102E-01,1.61621E+00
-4.4479181E-01,1.59668E+00
-4.4478259E-01,1.61621E+00
-4.4477338E-01,1.60645E+00
-4.4476416E-01,1.60645E+00
-4.4475494E-01,1.59668E+00
-4.4474573E-01,1.62598E+00
-4.4473651E-01,1.60645E+00
-4.4472730E-01,1.61621E+00
-4.4471808E-01,1.62598E+00
-4.4470886E-01,1.62598E+00
-4.4469965E-01,1.60645E+00
-4.4469043E-01,1.60645E+00
-4.4468122E-01,1.61621E+00
-4.4467200E-01,1.63574E+00
-4.4466278E-01,1.60645E+00
-4.4465357E-01,1.62598E+00
-4.4464435E-01,1.63574E+00
-4.4463514E-01,1.60645E+00
-4.4462592E-01,1.61621E+00
-4.4461670E-01,1.58691E+00
-4.4460749E-01,1.61621E+00
-4.4459827E-01,1.63574E+00
-4.4458906E-01,1.58691E+00
-4.4457984E-01,1.63574E+00
-4.4457062E-01,1.61621E+00
-4.4456141E-01,1.62598E+00
-4.4455219E-01,1.61621E+00
-4.4454298E-01,1.61621E+00
-4.4453376E-01,1.63574E+00
-4.4452454E-01,1.62598E+00
-4.4451533E-01,1.62598E+00
-4.4450611E-01,1.61621E+00
-4.4449690E-01,1.61621E+00
-4.4448768E-01,1.62598E+00
-4.4447846E-01,1.61621E+00
-4.4446925E-01,1.61621E+00
-4.4446003E-01,1.60645E+00
-4.4445082E-01,1.61621E+00
-4.4444160E-01,1.58691E+00
-4.4443238E-01,1.61621E+00
-4.4442317E-01,1.61621E+00
-4.4441395E-01,1.59668E+00
-4.4440474E-01,1.62598E+00
-4.4439552E-01,1.61621E+00
-4.4438630E-01,1.62598E+00
-4.4437709E-01,1.59668E+00
-4.4436787E-01,1.59668E+00
-4.4435866E-01,1.60645E+00
-4.4434944E-01,1.61621E+00
-4.4434022E-01,1.63574E+00
-4.4433101E-01,1.63574E+00
-4.4432179E-01,1.58691E+00
-4.4431258E-01,1.61621E+00
-4.4430336E-01,1.61621E+00
-4.4429414E-01,1.60645E+00
-4.4428493E-01,1.61621E+00
-4.4427571E-01,1.61621E+00
-4.4426650E-01,1.61621E+00
-4.4425728E-01,1.62598E+00
-4.4424806E-01,1.59668E+00
-4.4423885E-01,1.60645E+00
-4.4422963E-01,1.58691E+00
-4.4422042E-01,1.58691E+00
-4.4421120E-01,1.62598E+00
-4.4420198E-01,1.61621E+00
-4.4419277E-01,1.61621E+00
-4.4418355E-01,1.62598E+00
-4.4417434E-01,1.63574E+00
-4.4416512E-01,1.61621E+00
-4.4415590E-01,1.61621E+00
-4.4414669E-01,1.61621E+00
-4.4413747E-01,1.62598E+00
-4.4412826E-01,1.61621E+00
-4.4411904E-01,1.62598E+00
-4.4410982E-01,1.61621E+00
-4.4410061E-01,1.64551E+00
-4.4409139E-01,1.64551E+00
-4.4408218E-01,1.62598E+00
-4.4407296E-01,1.60645E+00
-4.4406374E-01,1.61621E+00
-4.4405453E-01,1.63574E+00
-4.4404531E-01,1.61621E+00
-4.4403610E-01,1.61621E+00
-4.4402688E-01,1.61621E+00
-4.4401766E-01,1.61621E+00
-4.4400845E-01,1.63574E+00
-4.4399923E-01,1.59668E+00
-4.4399002E-01,1.64551E+00
-4.4398080E-01,1.61621E+00
-4.4397158E-01,1.61621E+00
-4.4396237E-01,1.60645E+00
-4.4395315E-01,1.61621E+00
-4.4394394E-01,1.64551E+00
-4.4393472E-01,1.61621E+00
-4.4392550E-01,1.62598E+00
-4.4391629E-01,1.63574E+00
-4.4390707E-01,1.62598E+00
-4.4389786E-01,1.63574E+00
-4.4388864E-01,1.63574E+00
-4.4387942E-01,1.63574E+00
-4.4387021E-01,1.62598E+00
-4.4386099E-01,1.62598E+00
-4.4385178E-01,1.61621E+00
-4.4384256E-01,1.59668E+00
-4.4383334E-01,1.61621E+00
-4.4382413E-01,1.61621E+00
-4.4381491E-01,1.61621E+00
-4.4380570E-01,1.63574E+00
-4.4379648E-01,1.63574E+00
-4.4378726E-01,1.60645E+00
-4.4377805E-01,1.61621E+00
-4.4376883E-01,1.63574E+00
-4.4375962E-01,1.63574E+00
-4.4375040E-01,1.62598E+00
-4.4374118E-01,1.63574E+00
-4.4373197E-01,1.63574E+00
-4.4372275E-01,1.62598E+00
-4.4371354E-01,1.61621E+00
-4.4370432E-01,1.61621E+00
-4.4369510E-01,1.61621E+00
-4.4368589E-01,1.62598E+00
-4.4367667E-01,1.63574E+00
-4.4366746E-01,1.60645E+00
-4.4365824E-01,1.63574E+00
-4.4364902E-01,1.63574E+00
-4.4363981E-01,1.62598E+00
-4.4363059E-01,1.62598E+00
-4.4362138E-01,1.63574E+00
-4.4361216E-01,1.63574E+00
-4.4360294E-01,1.63574E+00
-4.4359373E-01,1.61621E+00
-4.4358451E-01,1.61621E+00
-4.4357530E-01,1.61621E+00
-4.4356608E-01,1.62598E+00
-4.4355686E-01,1.61621E+00
-4.4354765E-01,1.61621E+00
-4.4353843E-01,1.61621E+00
-4.4352922E-01,1.61621E+00
-4.4352000E-01,1.61621E+00
-4.4351078E-01,1.61621E+00
-4.4350157E-01,1.61621E+00
-4.4349235E-01,1.61621E+00
-4.4348314E-01,1.63574E+00
-4.4347392E-01,1.62598E+00
-4.4346470E-01,1.63574E+00
-4.4345549E-01,1.63574E+00
-4.4344627E-01,1.61621E+00
-4.4343706E-01,1.63574E+00
-4.4342784E-01,1.61621E+00
-4.4341862E-01,1.61621E+00
-4.4340941E-01,1.62598E+00
-4.4340019E-01,1.64551E+00
-4.4339098E-01,1.60645E+00
-4.4338176E-01,1.63574E+00
-4.4337254E-01,1.61621E+00
-4.4336333E-01,1.63574E+00
-4.4335411E-01,1.62598E+00
-4.4334490E-01,1.60645E+00
-4.4333568E-01,1.61621E+00
-4.4332646E-01,1.63574E+00
-4.4331725E-01,1.61621E+00
-4.4330803E-01,1.63574E+00
-4.4329882E-01,1.61621E+00
-4.4328960E-01,1.61621E+00
-4.4328038E-01,1.61621E+00
-4.4327117E-01,1.63574E+00
-4.4326195E-01,1.62598E+00
-4.4325274E-01,1.60645E+00
-4.4324352E-01,1.61621E+00
-4.4323430E-01,1.61621E+00
-4.4322509E-01,1.62598E+00
-4.4321587E-01,1.60645E+00
-4.4320666E-01,1.61621E+00
-4.4319744E-01,1.62598E+00
-4.4318822E-01,1.62598E+00
-4.4317901E-01,1.66504E+00
-4.4316979E-01,1.61621E+00
-4.4316058E-01,1.62598E+00
-4.4315136E-01,1.63574E+00
-4.4314214E-01,1.62598E+00
-4.4313293E-01,1.63574E+00
-4.4312371E-01,1.63574E+00
-4.4311450E-01,1.63574E+00
-4.4310528E-01,1.62598E+00
-4.4309606E-01,1.61621E+00
-4.4308685E-01,1.58691E+00
-4.4307763E-01,1.61621E+00
-4.4306842E-01,1.60645E+00
-4.4305920E-01,1.63574E+00
-4.4304998E-01,1.61621E+00
-4.4304077E-01,1.62598E+00
-4.4303155E-01,1.62598E+00
-4.4302234E-01,1.61621E+00
-4.4301312E-01,1.63574E+00
-4.4300390E-01,1.63574E+00
-4.4299469E-01,1.63574E+00
-4.4298547E-01,1.61621E+00
-4.4297626E-01,1.62598E+00
-4.4296704E-01,1.61621E+00
-4.4295782E-01,1.61621E+00
-4.4294861E-01,1.61621E+00
-4.4293939E-01,1.61621E+00
-4.4293018E-01,1.61621E+00
-4.4292096E-01,1.63574E+00
-4.4291174E-01,1.63574E+00
-4.4290253E-01,1.63574E+00
-4.4289331E-01,1.61621E+00
-4.4288410E-01,1.60645E+00
-4.4287488E-01,1.60645E+00
-4.4286566E-01,1.61621E+00
-4.4285645E-01,1.61621E+00
-4.4284723E-01,1.63574E+00
-4.4283802E-01,1.61621E+00
-4.4282880E-01,1.63574E+00
-4.4281958E-01,1.59668E+00
-4.4281037E-01,1.61621E+00
-4.4280115E-01,1.63574E+00
-4.4279194E-01,1.61621E+00
-4.4278272E-01,1.63574E+00
-4.4277350E-01,1.62598E+00
-4.4276429E-01,1.63574E+00
-4.4275507E-01,1.62598E+00
-4.4274586E-01,1.61621E+00
-4.4273664E-01,1.61621E+00
-4.4272742E-01,1.60645E+00
-4.4271821E-01,1.62598E+00
-4.4270899E-01,1.62598E+00
-4.4269978E-01,1.59668E+00
-4.4269056E-01,1.62598E+00
-4.4268134E-01,1.64551E+00
-4.4267213E-01,1.61621E+00
