in s,C1 in V
-2.7832272E+00,1.96289E+00
-2.7831348E+00,2.02148E+00
-2.7830424E+00,1.94336E+00
-2.7829500E+00,1.94336E+00
-2.7828576E+00,1.94336E+00
-2.7827652E+00,1.98242E+00
-2.7826728E+00,1.88477E+00
-2.7825804E+00,1.94336E+00
-2.7824880E+00,1.96289E+00
-2.7823956E+00,2.00195E+00
-2.7823032E+00,1.98242E+00
-2.7822108E+00,1.98242E+00
-2.7821184E+00,1.98242E+00
-2.7820260E+00,2.00195E+00
-2.7819336E+00,1.92383E+00
-2.7818412E+00,1.94336E+00
-2.7817488E+00,1.96289E+00
-2.7816564E+00,1.94336E+00
-2.7815640E+00,1.94336E+00
-2.7814716E+00,2.04102E+00
-2.7813792E+00,2.00195E+00
-2.7812868E+00,2.00195E+00
-2.7811944E+00,2.00195E+00
-2.7811020E+00,1.90430E+00
-2.7810096E+00,1.96289E+00
-2.7809172E+00,1.88477E+00
-2.7808248E+00,1.94336E+00
-2.7807324E+00,1.94336E+00
-2.7806400E+00,2.00195E+00
-2.7805476E+00,1.94336E+00
-2.7804552E+00,1.86523E+00
-2.7803628E+00,1.92383E+00
-2.7802704E+00,1.92383E+00
-2.7801780E+00,1.94336E+00
-2.7800856E+00,1.92383E+00
-2.7799932E+00,2.00195E+00
-2.7799008E+00,1.94336E+00
-2.7798084E+00,1.94336E+00
-2.7797160E+00,1.94336E+00
-2.7796236E+00,1.94336E+00
-2.7795312E+00,1.86523E+00
-2.7794388E+00,1.90430E+00
-2.7793464E+00,2.00195E+00
-2.7792540E+00,1.94336E+00
-2.7791616E+00,1.92383E+00
-2.7790692E+00,2.00195E+00
-2.7789768E+00,1.92383E+00
-2.7788844E+00,1.92383E+00
-2.7787920E+00,1.94336E+00
-2.7786996E+00,1.88477E+00
-2.7786072E+00,1.94336E+00
-2.7785148E+00,1.96289E+00
-2.7784224E+00,1.94336E+00
-2.7783300E+00,1.94336E+00
-2.7782376E+00,1.98242E+00
-2.7781452E+00,1.98242E+00
-2.7780528E+00,2.04102E+00
-2.7779604E+00,1.96289E+00
-2.7778680E+00,1.94336E+00
-2.7777756E+00,1.96289E+00
-2.7776832E+00,1.94336E+00
-2.7775908E+00,1.98242E+00
-2.7774984E+00,1.92383E+00
-2.7774060E+00,2.04102E+00
-2.7773136E+00,1.88477E+00
-2.7772212E+00,1.94336E+00
-2.7771288E+00,1.92383E+00
-2.7770364E+00,2.04102E+00
-2.7769440E+00,1.94336E+00
-2.7768516E+00,1.94336E+00
-2.7767592E+00,1.94336E+00
-2.7766668E+00,2.00195E+00
-2.7765744E+00,2.00195E+00
-2.7764820E+00,1.92383E+00
-2.7763896E+00,1.92383E+00
-2.7762972E+00,2.00195E+00
-2.7762048E+00,1.94336E+00
-2.7761124E+00,1.88477E+00
-2.7760200E+00,1.86523E+00
-2.7759276E+00,1.94336E+00
-2.7758352E+00,2.02148E+00
-2.7757428E+00,1.94336E+00
-2.7756504E+00,1.90430E+00
-2.7755580E+00,1.96289E+00
-2.7754656E+00,1.90430E+00
-2.7753732E+00,1.94336E+00
-2.7752808E+00,1.94336E+00
-2.7751884E+00,1.98242E+00
-2.7750960E+00,2.00195E+00
-2.7750036E+00,1.86523E+00
-2.7749112E+00,1.96289E+00
-2.7748188E+00,1.96289E+00
-2.7747264E+00,1.98242E+00
-2.7746340E+00,1.98242E+00
-2.7745416E+00,1.96289E+00
-2.7744492E+00,1.94336E+00
-2.7743568E+00,2.04102E+00
-2.7742644E+00,1.92383E+00
-2.7741720E+00,2.00195E+00
-2.7740796E+00,1.98242E+00
-2.7739872E+00,1.88477E+00
-2.7738948E+00,1.94336E+00
-2.7738024E+00,1.94336E+00
-2.7737100E+00,1.94336E+00
-2.7736176E+00,1.92383E+00
-2.7735252E+00,2.02148E+00
-2.7734328E+00,1.98242E+00
-2.7733404E+00,1.96289E+00
-2.7732480E+00,1.88477E+00
-2.7731556E+00,1.94336E+00
-2.7730632E+00,1.92383E+00
-2.7729708E+00,1.90430E+00
-2.7728784E+00,1.86523E+00
-2.7727860E+00,1.98242E+00
-2.7726936E+00,2.00195E+00
-2.7726012E+00,1.88477E+00
-2.7725088E+00,1.90430E+00
-2.7724164E+00,1.94336E+00
-2.7723240E+00,1.86523E+00
-2.7722316E+00,1.94336E+00
-2.7721392E+00,1.94336E+00
-2.7720468E+00,2.00195E+00
-2.7719544E+00,2.00195E+00
-2.7718620E+00,1.98242E+00
-2.7717696E+00,2.00195E+00
-2.7716772E+00,1.98242E+00
-2.7715848E+00,1.90430E+00
-2.7714924E+00,2.04102E+00
-2.7714000E+00,1.88477E+00
-2.7713076E+00,1.88477E+00
-2.7712152E+00,1.96289E+00
-2.7711228E+00,1.92383E+00
-2.7710304E+00,1.98242E+00
-2.7709380E+00,2.02148E+00
-2.7708456E+00,1.94336E+00
-2.7707532E+00,1.96289E+00
-2.7706608E+00,1.94336E+00
-2.7705684E+00,1.96289E+00
-2.7704760E+00,1.90430E+00
-2.7703836E+00,1.90430E+00
-2.7702912E+00,1.96289E+00
-2.7701988E+00,1.88477E+00
-2.7701064E+00,1.96289E+00
-2.7700140E+00,1.92383E+00
-2.7699216E+00,1.96289E+00
-2.7698292E+00,1.96289E+00
-2.7697368E+00,1.96289E+00
-2.7696444E+00,1.92383E+00
-2.7695520E+00,1.96289E+00
-2.7694596E+00,1.94336E+00
-2.7693672E+00,1.94336E+00
-2.7692748E+00,2.00195E+00
-2.7691824E+00,1.98242E+00
-2.7690900E+00,2.00195E+00
-2.7689976E+00,1.94336E+00
-2.7689052E+00,1.92383E+00
-2.7688128E+00,1.90430E+00
-2.7687204E+00,2.00195E+00
-2.7686280E+00,1.94336E+00
-2.7685356E+00,1.92383E+00
-2.7684432E+00,1.94336E+00
-2.7683508E+00,2.02148E+00
-2.7682584E+00,1.94336E+00
-2.7681660E+00,1.94336E+00
-2.7680736E+00,1.98242E+00
-2.7679812E+00,1.90430E+00
-2.7678888E+00,1.94336E+00
-2.7677964E+00,1.92383E+00
-2.7677040E+00,1.94336E+00
-2.7676116E+00,1.94336E+00
-2.7675192E+00,2.00195E+00
-2.7674268E+00,1.98242E+00
-2.7673344E+00,1.96289E+00
-2.7672420E+00,1.96289E+00
-2.7671496E+00,1.94336E+00
-2.7670572E+00,1.88477E+00
-2.7669648E+00,1.96289E+00
-2.7668724E+00,1.98242E+00
-2.7667800E+00,1.92383E+00
-2.7666876E+00,1.96289E+00
-2.7665952E+00,1.94336E+00
-2.7665028E+00,2.00195E+00
-2.7664104E+00,1.94336E+00
-2.7663180E+00,1.88477E+00
-2.7662256E+00,1.84570E+00
-2.7661332E+00,2.00195E+00
-2.7660408E+00,2.00195E+00
-2.7659484E+00,1.92383E+00
-2.7658560E+00,1.94336E+00
-2.7657636E+00,2.02148E+00
-2.7656712E+00,1.96289E+00
-2.7655788E+00,1.98242E+00
-2.7654864E+00,1.94336E+00
-2.7653940E+00,1.92383E+00
-2.7653016E+00,2.00195E+00
-2.7652092E+00,1.94336E+00
-2.7651168E+00,1.88477E+00
-2.7650244E+00,1.96289E+00
-2.7649320E+00,1.96289E+00
-2.7648396E+00,1.98242E+00
-2.7647472E+00,1.92383E+00
-2.7646548E+00,1.88477E+00
-2.7645624E+00,1.90430E+00
-2.7644700E+00,1.92383E+00
-2.7643776E+00,1.88477E+00
-2.7642852E+00,2.02148E+00
-2.7641928E+00,1.88477E+00
-2.7641004E+00,1.94336E+00
-2.7640080E+00,1.88477E+00
-2.7639156E+00,1.98242E+00
-2.7638232E+00,1.96289E+00
-2.7637308E+00,1.94336E+00
-2.7636384E+00,1.90430E+00
-2.7635460E+00,2.04102E+00
-2.7634536E+00,1.92383E+00
-2.7633612E+00,1.96289E+00
-2.7632688E+00,1.94336E+00
-2.7631764E+00,1.94336E+00
-2.7630840E+00,1.92383E+00
-2.7629916E+00,1.86523E+00
-2.7628992E+00,1.94336E+00
-2.7628068E+00,2.04102E+00
-2.7627144E+00,1.94336E+00
-2.7626220E+00,1.90430E+00
-2.7625296E+00,1.94336E+00
-2.7624372E+00,1.94336E+00
-2.7623448E+00,1.92383E+00
-2.7622524E+00,1.96289E+00
-2.7621600E+00,2.00195E+00
-2.7620676E+00,1.96289E+00
-2.7619752E+00,1.86523E+00
-2.7618828E+00,1.92383E+00
-2.7617904E+00,1.86523E+00
-2.7616980E+00,1.86523E+00
-2.7616056E+00,1.90430E+00
-2.7615132E+00,1.88477E+00
-2.7614208E+00,1.98242E+00
-2.7613284E+00,1.98242E+00
-2.7612360E+00,1.92383E+00
-2.7611436E+00,1.82617E+00
-2.7610512E+00,1.94336E+00
-2.7609588E+00,1.88477E+00
-2.7608664E+00,1.90430E+00
-2.7607740E+00,2.00195E+00
-2.7606816E+00,1.88477E+00
-2.7605892E+00,1.94336E+00
-2.7604968E+00,1.94336E+00
-2.7604044E+00,2.00195E+00
-2.7603120E+00,1.94336E+00
-2.7602196E+00,1.90430E+00
-2.7601272E+00,1.88477E+00
-2.7600348E+00,1.96289E+00
-2.7599424E+00,1.96289E+00
-2.7598500E+00,1.88477E+00
-2.7597576E+00,1.94336E+00
-2.7596652E+00,1.94336E+00
-2.7595728E+00,1.90430E+00
-2.7594804E+00,1.88477E+00
-2.7593880E+00,1.94336E+00
-2.7592956E+00,1.88477E+00
-2.7592032E+00,2.00195E+00
-2.7591108E+00,1.98242E+00
-2.7590184E+00,2.02148E+00
-2.7589260E+00,1.92383E+00
-2.7588336E+00,1.98242E+00
-2.7587412E+00,1.94336E+00
-2.7586488E+00,1.94336E+00
-2.7585564E+00,1.94336E+00
-2.7584640E+00,2.00195E+00
-2.7583716E+00,1.94336E+00
-2.7582792E+00,1.92383E+00
-2.7581868E+00,1.96289E+00
-2.7580944E+00,1.88477E+00
-2.7580020E+00,2.00195E+00
-2.7579096E+00,1.98242E+00
-2.7578172E+00,1.92383E+00
-2.7577248E+00,1.90430E+00
-2.7576324E+00,1.98242E+00
-2.7575400E+00,2.02148E+00
-2.7574476E+00,1.86523E+00
-2.7573552E+00,1.90430E+00
-2.7572628E+00,1.88477E+00
-2.7571704E+00,2.00195E+00
-2.7570780E+00,1.92383E+00
-2.7569856E+00,1.98242E+00
-2.7568932E+00,1.96289E+00
-2.7568008E+00,1.88477E+00
-2.7567084E+00,2.02148E+00
-2.7566160E+00,1.94336E+00
-2.7565236E+00,1.88477E+00
-2.7564312E+00,1.86523E+00
-2.7563388E+00,1.88477E+00
-2.7562464E+00,1.92383E+00
-2.7561540E+00,1.94336E+00
-2.7560616E+00,2.02148E+00
-2.7559692E+00,1.90430E+00
-2.7558768E+00,1.88477E+00
-2.7557844E+00,1.94336E+00
-2.7556920E+00,2.00195E+00
-2.7555996E+00,1.96289E+00
-2.7555072E+00,1.92383E+00
-2.7554148E+00,1.94336E+00
-2.7553224E+00,2.04102E+00
-2.7552300E+00,1.88477E+00
-2.7551376E+00,1.90430E+00
-2.7550452E+00,1.86523E+00
-2.7549528E+00,1.90430E+00
-2.7548604E+00,1.98242E+00
-2.7547680E+00,1.94336E+00
-2.7546756E+00,1.94336E+00
-2.7545832E+00,1.98242E+00
-2.7544908E+00,1.98242E+00
-2.7543984E+00,1.98242E+00
-2.7543060E+00,2.00195E+00
-2.7542136E+00,1.98242E+00
-2.7541212E+00,1.94336E+00
-2.7540288E+00,1.88477E+00
-2.7539364E+00,1.92383E+00
-2.7538440E+00,1.98242E+00
-2.7537516E+00,1.98242E+00
-2.7536592E+00,1.88477E+00
-2.7535668E+00,2.00195E+00
-2.7534744E+00,2.00195E+00
-2.7533820E+00,1.94336E+00
-2.7532896E+00,1.90430E+00
-2.7531972E+00,1.94336E+00
-2.7531048E+00,1.88477E+00
-2.7530124E+00,2.00195E+00
-2.7529200E+00,1.96289E+00
-2.7528276E+00,2.04102E+00
-2.7527352E+00,1.88477E+00
-2.7526428E+00,1.86523E+00
-2.7525504E+00,2.02148E+00
-2.7524580E+00,2.00195E+00
-2.7523656E+00,1.94336E+00
-2.7522732E+00,1.96289E+00
-2.7521808E+00,2.00195E+00
-2.7520884E+00,1.92383E+00
-2.7519960E+00,1.98242E+00
-2.7519036E+00,1.94336E+00
-2.7518112E+00,2.00195E+00
-2.7517188E+00,1.92383E+00
-2.7516264E+00,1.88477E+00
-2.7515340E+00,2.02148E+00
-2.7514416E+00,1.94336E+00
-2.7513492E+00,1.98242E+00
-2.7512568E+00,1.92383E+00
-2.7511644E+00,1.90430E+00
-2.7510720E+00,1.88477E+00
-2.7509796E+00,1.98242E+00
-2.7508872E+00,1.94336E+00
-2.7507948E+00,1.88477E+00
-2.7507024E+00,1.94336E+00
-2.7506100E+00,1.94336E+00
-2.7505176E+00,1.98242E+00
-2.7504252E+00,1.90430E+00
-2.7503328E+00,1.92383E+00
-2.7502404E+00,1.92383E+00
-2.7501480E+00,1.94336E+00
-2.7500556E+00,1.98242E+00
-2.7499632E+00,1.90430E+00
-2.7498708E+00,1.86523E+00
-2.7497784E+00,1.86523E+00
-2.7496860E+00,2.00195E+00
-2.7495936E+00,1.96289E+00
-2.7495012E+00,1.88477E+00
-2.7494088E+00,1.94336E+00
-2.7493164E+00,1.94336E+00
-2.7492240E+00,1.96289E+00
-2.7491316E+00,1.88477E+00
-2.7490392E+00,1.90430E+00
-2.7489468E+00,2.00195E+00
-2.7488544E+00,1.96289E+00
-2.7487620E+00,1.88477E+00
-2.7486696E+00,1.94336E+00
-2.7485772E+00,1.96289E+00
-2.7484848E+00,2.00195E+00
-2.7483924E+00,1.92383E+00
-2.7483000E+00,2.04102E+00
-2.7482076E+00,1.92383E+00
-2.7481152E+00,1.88477E+00
-2.7480228E+00,1.86523E+00
-2.7479304E+00,1.90430E+00
-2.7478380E+00,2.00195E+00
-2.7477456E+00,2.06055E+00
-2.7476532E+00,2.00195E+00
-2.7475608E+00,1.94336E+00
-2.7474684E+00,1.94336E+00
-2.7473760E+00,1.90430E+00
-2.7472836E+00,1.98242E+00
-2.7471912E+00,1.90430E+00
-2.7470988E+00,1.96289E+00
-2.7470064E+00,1.98242E+00
-2.7469140E+00,1.98242E+00
-2.7468216E+00,2.00195E+00
-2.7467292E+00,1.98242E+00
-2.7466368E+00,2.00195E+00
-2.7465444E+00,1.96289E+00
-2.7464520E+00,1.98242E+00
-2.7463596E+00,1.92383E+00
-2.7462672E+00,1.96289E+00
-2.7461748E+00,2.00195E+00
-2.7460824E+00,1.94336E+00
-2.7459900E+00,1.86523E+00
-2.7458976E+00,1.90430E+00
-2.7458052E+00,2.00195E+00
-2.7457128E+00,2.00195E+00
-2.7456204E+00,2.00195E+00
-2.7455280E+00,1.96289E+00
-2.7454356E+00,1.94336E+00
-2.7453432E+00,1.94336E+00
-2.7452508E+00,1.88477E+00
-2.7451584E+00,1.94336E+00
-2.7450660E+00,1.92383E+00
-2.7449736E+00,2.02148E+00
-2.7448812E+00,1.88477E+00
-2.7447888E+00,1.96289E+00
-2.7446964E+00,2.00195E+00
-2.7446040E+00,1.98242E+00
-2.7445116E+00,1.94336E+00
-2.7444192E+00,1.92383E+00
-2.7443268E+00,2.00195E+00
-2.7442344E+00,1.94336E+00
-2.7441420E+00,2.00195E+00
-2.7440496E+00,1.90430E+00
-2.7439572E+00,1.96289E+00
-2.7438648E+00,2.00195E+00
-2.7437724E+00,1.94336E+00
-2.7436800E+00,1.98242E+00
-2.7435876E+00,2.00195E+00
-2.7434952E+00,2.00195E+00
-2.7434028E+00,1.94336E+00
-2.7433104E+00,1.92383E+00
-2.7432180E+00,1.96289E+00
-2.7431256E+00,1.94336E+00
-2.7430332E+00,1.94336E+00
-2.7429408E+00,1.98242E+00
-2.7428484E+00,1.94336E+00
-2.7427560E+00,1.90430E+00
-2.7426636E+00,1.94336E+00
-2.7425712E+00,1.94336E+00
-2.7424788E+00,1.94336E+00
-2.7423864E+00,1.88477E+00
-2.7422940E+00,1.92383E+00
-2.7422016E+00,1.96289E+00
-2.7421092E+00,1.94336E+00
-2.7420168E+00,1.88477E+00
-2.7419244E+00,1.96289E+00
-2.7418320E+00,1.96289E+00
-2.7417396E+00,1.94336E+00
-2.7416472E+00,2.00195E+00
-2.7415548E+00,1.98242E+00
-2.7414624E+00,1.92383E+00
-2.7413700E+00,1.98242E+00
-2.7412776E+00,1.92383E+00
-2.7411852E+00,1.92383E+00
-2.7410928E+00,1.94336E+00
-2.7410004E+00,1.80664E+00
-2.7409080E+00,1.94336E+00
-2.7408156E+00,1.92383E+00
-2.7407232E+00,1.94336E+00
-2.7406308E+00,1.94336E+00
-2.7405384E+00,1.88477E+00
-2.7404460E+00,2.00195E+00
-2.7403536E+00,1.98242E+00
-2.7402612E+00,2.00195E+00
-2.7401688E+00,1.94336E+00
-2.7400764E+00,1.88477E+00
-2.7399840E+00,1.94336E+00
-2.7398916E+00,1.90430E+00
-2.7397992E+00,1.94336E+00
-2.7397068E+00,1.94336E+00
-2.7396144E+00,1.80664E+00
-2.7395220E+00,1.98242E+00
-2.7394296E+00,1.88477E+00
-2.7393372E+00,1.94336E+00
-2.7392448E+00,1.98242E+00
-2.7391524E+00,1.94336E+00
-2.7390600E+00,1.94336E+00
-2.7389676E+00,1.94336E+00
-2.7388752E+00,1.90430E+00
-2.7387828E+00,1.96289E+00
-2.7386904E+00,2.04102E+00
-2.7385980E+00,1.94336E+00
-2.7385056E+00,1.88477E+00
-2.7384132E+00,1.98242E+00
-2.7383208E+00,1.90430E+00
-2.7382284E+00,1.96289E+00
-2.7381360E+00,1.94336E+00
-2.7380436E+00,1.94336E+00
-2.7379512E+00,1.86523E+00
-2.7378588E+00,1.94336E+00
-2.7377664E+00,1.92383E+00
-2.7376740E+00,1.98242E+00
-2.7375816E+00,1.98242E+00
-2.7374892E+00,1.96289E+00
-2.7373968E+00,1.96289E+00
-2.7373044E+00,2.00195E+00
-2.7372120E+00,1.94336E+00
-2.7371196E+00,1.88477E+00
-2.7370272E+00,1.94336E+00
-2.7369348E+00,1.94336E+00
-2.7368424E+00,2.00195E+00
-2.7367500E+00,1.94336E+00
-2.7366576E+00,1.88477E+00
-2.7365652E+00,1.90430E+00
-2.7364728E+00,1.88477E+00
-2.7363804E+00,1.94336E+00
-2.7362880E+00,1.96289E+00
-2.7361956E+00,1.90430E+00
-2.7361032E+00,1.98242E+00
-2.7360108E+00,1.94336E+00
-2.7359184E+00,1.88477E+00
-2.7358260E+00,1.88477E+00
-2.7357336E+00,2.04102E+00
-2.7356412E+00,2.00195E+00
-2.7355488E+00,1.94336E+00
-2.7354564E+00,1.96289E+00
-2.7353640E+00,1.98242E+00
-2.7352716E+00,1.94336E+00
-2.7351792E+00,1.94336E+00
-2.7350868E+00,2.00195E+00
-2.7349944E+00,1.94336E+00
-2.7349020E+00,1.92383E+00
-2.7348096E+00,1.88477E+00
-2.7347172E+00,2.00195E+00
-2.7346248E+00,1.94336E+00
-2.7345324E+00,2.00195E+00
-2.7344400E+00,1.92383E+00
-2.7343476E+00,2.02148E+00
-2.7342552E+00,1.94336E+00
-2.7341628E+00,1.94336E+00
-2.7340704E+00,1.96289E+00
-2.7339780E+00,2.00195E+00
-2.7338856E+00,1.92383E+00
-2.7337932E+00,1.90430E+00
-2.7337008E+00,1.88477E+00
-2.7336084E+00,2.02148E+00
-2.7335160E+00,1.96289E+00
-2.7334236E+00,1.94336E+00
-2.7333312E+00,2.00195E+00
-2.7332388E+00,1.94336E+00
-2.7331464E+00,1.84570E+00
-2.7330540E+00,1.92383E+00
-2.7329616E+00,1.90430E+00
-2.7328692E+00,1.90430E+00
-2.7327768E+00,2.00195E+00
-2.7326844E+00,1.94336E+00
-2.7325920E+00,1.96289E+00
-2.7324996E+00,1.92383E+00
-2.7324072E+00,1.90430E+00
-2.7323148E+00,1.94336E+00
-2.7322224E+00,1.98242E+00
-2.7321300E+00,1.92383E+00
-2.7320376E+00,1.90430E+00
-2.7319452E+00,1.94336E+00
-2.7318528E+00,1.90430E+00
-2.7317604E+00,1.86523E+00
-2.7316680E+00,1.96289E+00
-2.7315756E+00,1.92383E+00
-2.7314832E+00,1.96289E+00
-2.7313908E+00,1.90430E+00
-2.7312984E+00,1.88477E+00
-2.7312060E+00,2.00195E+00
-2.7311136E+00,1.86523E+00
-2.7310212E+00,1.86523E+00
-2.7309288E+00,1.96289E+00
-2.7308364E+00,1.90430E+00
-2.7307440E+00,2.00195E+00
-2.7306516E+00,1.94336E+00
-2.7305592E+00,1.92383E+00
-2.7304668E+00,1.98242E+00
-2.7303744E+00,1.96289E+00
-2.7302820E+00,1.86523E+00
-2.7301896E+00,1.98242E+00
-2.7300972E+00,2.00195E+00
-2.7300048E+00,1.84570E+00
-2.7299124E+00,1.94336E+00
-2.7298200E+00,2.00195E+00
-2.7297276E+00,2.06055E+00
-2.7296352E+00,1.90430E+00
-2.7295428E+00,2.00195E+00
-2.7294504E+00,2.00195E+00
-2.7293580E+00,1.94336E+00
-2.7292656E+00,1.94336E+00
-2.7291732E+00,1.92383E+00
-2.7290808E+00,1.92383E+00
-2.7289884E+00,2.00195E+00
-2.7288960E+00,2.00195E+00
-2.7288036E+00,1.86523E+00
-2.7287112E+00,1.96289E+00
-2.7286188E+00,2.02148E+00
-2.7285264E+00,1.92383E+00
-2.7284340E+00,1.94336E+00
-2.7283416E+00,1.88477E+00
-2.7282492E+00,1.96289E+00
-2.7281568E+00,1.88477E+00
-2.7280644E+00,1.86523E+00
-2.7279720E+00,1.94336E+00
-2.7278796E+00,1.92383E+00
-2.7277872E+00,1.94336E+00
-2.7276948E+00,1.94336E+00
-2.7276024E+00,2.02148E+00
-2.7275100E+00,1.94336E+00
-2.7274176E+00,1.88477E+00
-2.7273252E+00,1.96289E+00
-2.7272328E+00,1.96289E+00
-2.7271404E+00,2.00195E+00
-2.7270480E+00,1.80664E+00
-2.7269556E+00,1.94336E+00
-2.7268632E+00,1.98242E+00
-2.7267708E+00,1.94336E+00
-2.7266784E+00,1.94336E+00
-2.7265860E+00,1.90430E+00
-2.7264936E+00,1.92383E+00
-2.7264012E+00,1.88477E+00
-2.7263088E+00,1.88477E+00
-2.7262164E+00,1.92383E+00
-2.7261240E+00,1.98242E+00
-2.7260316E+00,1.92383E+00
-2.7259392E+00,1.92383E+00
-2.7258468E+00,1.92383E+00
-2.7257544E+00,1.94336E+00
-2.7256620E+00,1.98242E+00
-2.7255696E+00,2.00195E+00
-2.7254772E+00,2.00195E+00
-2.7253848E+00,1.96289E+00
-2.7252924E+00,1.94336E+00
-2.7252000E+00,1.96289E+00
-2.7251076E+00,1.92383E+00
-2.7250152E+00,1.94336E+00
-2.7249228E+00,1.92383E+00
-2.7248304E+00,1.92383E+00
-2.7247380E+00,1.92383E+00
-2.7246456E+00,1.90430E+00
-2.7245532E+00,2.00195E+00
-2.7244608E+00,1.94336E+00
-2.7243684E+00,2.00195E+00
-2.7242760E+00,1.94336E+00
-2.7241836E+00,1.90430E+00
-2.7240912E+00,1.90430E+00
-2.7239988E+00,1.92383E+00
-2.7239064E+00,1.94336E+00
-2.7238140E+00,1.94336E+00
-2.7237216E+00,1.94336E+00
-2.7236292E+00,1.88477E+00
-2.7235368E+00,2.00195E+00
-2.7234444E+00,1.94336E+00
-2.7233520E+00,1.96289E+00
-2.7232596E+00,1.90430E+00
-2.7231672E+00,2.00195E+00
-2.7230748E+00,1.90430E+00
-2.7229824E+00,1.96289E+00
-2.7228900E+00,1.90430E+00
-2.7227976E+00,1.92383E+00
-2.7227052E+00,1.94336E+00
-2.7226128E+00,2.00195E+00
-2.7225204E+00,1.90430E+00
-2.7224280E+00,1.92383E+00
-2.7223356E+00,1.94336E+00
-2.7222432E+00,1.92383E+00
-2.7221508E+00,2.00195E+00
-2.7220584E+00,1.98242E+00
-2.7219660E+00,1.98242E+00
-2.7218736E+00,1.92383E+00
-2.7217812E+00,1.96289E+00
-2.7216888E+00,1.82617E+00
-2.7215964E+00,2.06055E+00
-2.7215040E+00,1.80664E+00
-2.7214116E+00,1.98242E+00
-2.7213192E+00,2.04102E+00
-2.7212268E+00,1.96289E+00
-2.7211344E+00,2.02148E+00
-2.7210420E+00,2.02148E+00
-2.7209496E+00,1.94336E+00
-2.7208572E+00,1.94336E+00
-2.7207648E+00,1.98242E+00
-2.7206724E+00,1.90430E+00
-2.7205800E+00,1.88477E+00
-2.7204876E+00,1.94336E+00
-2.7203952E+00,1.84570E+00
-2.7203028E+00,1.90430E+00
-2.7202104E+00,1.92383E+00
-2.7201180E+00,1.94336E+00
-2.7200256E+00,1.96289E+00
-2.7199332E+00,1.94336E+00
-2.7198408E+00,1.88477E+00
-2.7197484E+00,2.00195E+00
-2.7196560E+00,1.90430E+00
-2.7195636E+00,1.96289E+00
-2.7194712E+00,2.00195E+00
-2.7193788E+00,1.94336E+00
-2.7192864E+00,1.94336E+00
-2.7191940E+00,1.94336E+00
-2.7191016E+00,1.92383E+00
-2.7190092E+00,1.96289E+00
-2.7189168E+00,1.96289E+00
-2.7188244E+00,1.94336E+00
-2.7187320E+00,1.84570E+00
-2.7186396E+00,1.92383E+00
-2.7185472E+00,1.94336E+00
-2.7184548E+00,1.94336E+00
-2.7183624E+00,1.96289E+00
-2.7182700E+00,1.96289E+00
-2.7181776E+00,1.92383E+00
-2.7180852E+00,1.92383E+00
-2.7179928E+00,1.96289E+00
-2.7179004E+00,1.90430E+00
-2.7178080E+00,2.00195E+00
-2.7177156E+00,1.92383E+00
-2.7176232E+00,2.00195E+00
-2.7175308E+00,1.94336E+00
-2.7174384E+00,1.96289E+00
-2.7173460E+00,2.00195E+00
-2.7172536E+00,1.86523E+00
-2.7171612E+00,1.98242E+00
-2.7170688E+00,1.94336E+00
-2.7169764E+00,1.88477E+00
-2.7168840E+00,1.94336E+00
-2.7167916E+00,1.98242E+00
-2.7166992E+00,1.92383E+00
-2.7166068E+00,1.90430E+00
-2.7165144E+00,1.98242E+00
-2.7164220E+00,1.94336E+00
-2.7163296E+00,2.04102E+00
-2.7162372E+00,2.02148E+00
-2.7161448E+00,1.94336E+00
-2.7160524E+00,1.94336E+00
-2.7159600E+00,1.92383E+00
-2.7158676E+00,1.92383E+00
-2.7157752E+00,1.86523E+00
-2.7156828E+00,2.02148E+00
-2.7155904E+00,1.96289E+00
-2.7154980E+00,1.90430E+00
-2.7154056E+00,1.88477E+00
-2.7153132E+00,1.98242E+00
-2.7152208E+00,1.90430E+00
-2.7151284E+00,1.98242E+00
-2.7150360E+00,1.92383E+00
-2.7149436E+00,2.08008E+00
-2.7148512E+00,1.86523E+00
-2.7147588E+00,1.94336E+00
-2.7146664E+00,1.90430E+00
-2.7145740E+00,2.00195E+00
-2.7144816E+00,2.02148E+00
-2.7143892E+00,2.00195E+00
-2.7142968E+00,2.00195E+00
-2.7142044E+00,1.96289E+00
-2.7141120E+00,1.98242E+00
-2.7140196E+00,1.88477E+00
-2.7139272E+00,1.94336E+00
-2.7138348E+00,1.96289E+00
-2.7137424E+00,1.90430E+00
-2.7136500E+00,1.90430E+00
-2.7135576E+00,1.88477E+00
-2.7134652E+00,2.00195E+00
-2.7133728E+00,1.90430E+00
-2.7132804E+00,1.90430E+00
-2.7131880E+00,1.86523E+00
-2.7130956E+00,1.94336E+00
-2.7130032E+00,1.94336E+00
-2.7129108E+00,1.88477E+00
-2.7128184E+00,2.00195E+00
-2.7127260E+00,1.94336E+00
-2.7126336E+00,1.96289E+00
-2.7125412E+00,1.92383E+00
-2.7124488E+00,1.94336E+00
-2.7123564E+00,1.94336E+00
-2.7122640E+00,1.90430E+00
-2.7121716E+00,1.98242E+00
-2.7120792E+00,1.88477E+00
-2.7119868E+00,1.92383E+00
-2.7118944E+00,1.92383E+00
-2.7118020E+00,1.96289E+00
-2.7117096E+00,1.98242E+00
-2.7116172E+00,1.94336E+00
-2.7115248E+00,1.92383E+00
