in s,C1 in V
-1.2679958E+00,-6.15234E-01
-1.2679774E+00,-6.54297E-01
-1.2679589E+00,-6.34766E-01
-1.2679404E+00,-6.34766E-01
-1.2679219E+00,-5.76172E-01
-1.2679034E+00,-6.15234E-01
-1.2678850E+00,-6.54297E-01
-1.2678665E+00,-6.34766E-01
-1.2678480E+00,-6.34766E-01
-1.2678295E+00,-6.34766E-01
-1.2678110E+00,-6.15234E-01
-1.2677926E+00,-6.34766E-01
-1.2677741E+00,-5.76172E-01
-1.2677556E+00,-5.95703E-01
-1.2677371E+00,-5.76172E-01
-1.2677186E+00,-5.76172E-01
-1.2677002E+00,-6.54297E-01
-1.2676817E+00,-6.34766E-01
-1.2676632E+00,-6.15234E-01
-1.2676447E+00,-5.17578E-01
-1.2676262E+00,-6.34766E-01
-1.2676078E+00,-5.95703E-01
-1.2675893E+00,-6.15234E-01
-1.2675708E+00,-6.54297E-01
-1.2675523E+00,-5.56641E-01
-1.2675338E+00,-6.34766E-01
-1.2675154E+00,-6.15234E-01
-1.2674969E+00,-5.17578E-01
-1.2674784E+00,-5.37109E-01
-1.2674599E+00,-5.17578E-01
-1.2674414E+00,-6.34766E-01
-1.2674230E+00,-6.73828E-01
-1.2674045E+00,-6.34766E-01
-1.2673860E+00,-5.76172E-01
-1.2673675E+00,-5.76172E-01
-1.2673490E+00,-5.76172E-01
-1.2673306E+00,-5.76172E-01
-1.2673121E+00,-6.34766E-01
-1.2672936E+00,-5.95703E-01
-1.2672751E+00,-5.37109E-01
-1.2672566E+00,-6.15234E-01
-1.2672382E+00,-6.15234E-01
-1.2672197E+00,-5.76172E-01
-1.2672012E+00,-6.34766E-01
-1.2671827E+00,-5.76172E-01
-1.2671642E+00,-5.76172E-01
-1.2671458E+00,-6.34766E-01
-1.2671273E+00,-5.76172E-01
-1.2671088E+00,-5.56641E-01
-1.2670903E+00,-4.98047E-01
-1.2670718E+00,-5.76172E-01
-1.2670534E+00,-5.95703E-01
-1.2670349E+00,-5.76172E-01
-1.2670164E+00,-5.56641E-01
-1.2669979E+00,-5.76172E-01
-1.2669794E+00,-5.76172E-01
-1.2669610E+00,-5.76172E-01
-1.2669425E+00,-5.56641E-01
-1.2669240E+00,-5.17578E-01
-1.2669055E+00,-5.76172E-01
-1.2668870E+00,-6.34766E-01
-1.2668686E+00,-5.95703E-01
-1.2668501E+00,-5.17578E-01
-1.2668316E+00,-5.17578E-01
-1.2668131E+00,-4.98047E-01
-1.2667946E+00,-5.37109E-01
-1.2667762E+00,-6.34766E-01
-1.2667577E+00,-5.76172E-01
-1.2667392E+00,-5.56641E-01
-1.2667207E+00,-5.37109E-01
-1.2667022E+00,-4.78516E-01
-1.2666838E+00,-4.78516E-01
-1.2666653E+00,-4.78516E-01
-1.2666468E+00,-5.76172E-01
-1.2666283E+00,-5.17578E-01
-1.2666098E+00,-5.76172E-01
-1.2665914E+00,-5.37109E-01
-1.2665729E+00,-4.98047E-01
-1.2665544E+00,-5.76172E-01
-1.2665359E+00,-4.58984E-01
-1.2665174E+00,-5.17578E-01
-1.2664990E+00,-4.78516E-01
-1.2664805E+00,-4.39453E-01
-1.2664620E+00,-5.56641E-01
-1.2664435E+00,-5.56641E-01
-1.2664250E+00,-4.98047E-01
-1.2664066E+00,-5.17578E-01
-1.2663881E+00,-4.39453E-01
-1.2663696E+00,-5.17578E-01
-1.2663511E+00,-5.76172E-01
-1.2663326E+00,-4.98047E-01
-1.2663142E+00,-4.78516E-01
-1.2662957E+00,-5.17578E-01
-1.2662772E+00,-5.37109E-01
-1.2662587E+00,-5.17578E-01
-1.2662402E+00,-4.39453E-01
-1.2662218E+00,-5.37109E-01
-1.2662033E+00,-5.76172E-01
-1.2661848E+00,-5.17578E-01
-1.2661663E+00,-4.98047E-01
-1.2661478E+00,-4.98047E-01
-1.2661294E+00,-4.58984E-01
-1.2661109E+00,-4.78516E-01
-1.2660924E+00,-5.37109E-01
-1.2660739E+00,-5.17578E-01
-1.2660554E+00,-4.78516E-01
-1.2660370E+00,-5.37109E-01
-1.2660185E+00,-5.17578E-01
-1.2660000E+00,-4.58984E-01
-1.2659815E+00,-4.98047E-01
-1.2659630E+00,-4.98047E-01
-1.2659446E+00,-4.78516E-01
-1.2659261E+00,-5.76172E-01
-1.2659076E+00,-5.37109E-01
-1.2658891E+00,-4.98047E-01
-1.2658706E+00,-5.37109E-01
-1.2658522E+00,-5.37109E-01
-1.2658337E+00,-4.39453E-01
-1.2658152E+00,-5.17578E-01
-1.2657967E+00,-5.17578E-01
-1.2657782E+00,-4.78516E-01
-1.2657598E+00,-5.17578E-01
-1.2657413E+00,-4.78516E-01
-1.2657228E+00,-4.58984E-01
-1.2657043E+00,-4.39453E-01
-1.2656858E+00,-4.58984E-01
-1.2656674E+00,-4.98047E-01
-1.2656489E+00,-4.39453E-01
-1.2656304E+00,-4.39453E-01
-1.2656119E+00,-5.56641E-01
-1.2655934E+00,-4.78516E-01
-1.2655750E+00,-4.98047E-01
-1.2655565E+00,-4.78516E-01
-1.2655380E+00,-4.19922E-01
-1.2655195E+00,-4.39453E-01
-1.2655010E+00,-4.78516E-01
-1.2654826E+00,-4.98047E-01
-1.2654641E+00,-4.39453E-01
-1.2654456E+00,-5.56641E-01
-1.2654271E+00,-4.58984E-01
-1.2654086E+00,-4.39453E-01
-1.2653902E+00,-5.76172E-01
-1.2653717E+00,-4.78516E-01
-1.2653532E+00,-3.80859E-01
-1.2653347E+00,-4.39453E-01
-1.2653162E+00,-4.78516E-01
-1.2652978E+00,-4.98047E-01
-1.2652793E+00,-4.39453E-01
-1.2652608E+00,-4.98047E-01
-1.2652423E+00,-4.39453E-01
-1.2652238E+00,-4.98047E-01
-1.2652054E+00,-4.19922E-01
-1.2651869E+00,-4.98047E-01
-1.2651684E+00,-4.78516E-01
-1.2651499E+00,-4.58984E-01
-1.2651314E+00,-4.19922E-01
-1.2651130E+00,-4.39453E-01
-1.2650945E+00,-4.19922E-01
-1.2650760E+00,-4.19922E-01
-1.2650575E+00,-3.80859E-01
-1.2650390E+00,-4.58984E-01
-1.2650206E+00,-4.00391E-01
-1.2650021E+00,-4.19922E-01
-1.2649836E+00,-4.00391E-01
-1.2649651E+00,-4.39453E-01
-1.2649466E+00,-4.19922E-01
-1.2649282E+00,-4.19922E-01
-1.2649097E+00,-4.58984E-01
-1.2648912E+00,-4.39453E-01
-1.2648727E+00,-4.00391E-01
-1.2648542E+00,-3.80859E-01
-1.2648358E+00,-4.39453E-01
-1.2648173E+00,-4.00391E-01
-1.2647988E+00,-4.98047E-01
-1.2647803E+00,-4.19922E-01
-1.2647618E+00,-3.80859E-01
-1.2647434E+00,-4.19922E-01
-1.2647249E+00,-4.39453E-01
-1.2647064E+00,-4.78516E-01
-1.2646879E+00,-4.39453E-01
-1.2646694E+00,-3.41797E-01
-1.2646510E+00,-4.78516E-01
-1.2646325E+00,-3.80859E-01
-1.2646140E+00,-4.78516E-01
-1.2645955E+00,-3.61328E-01
-1.2645770E+00,-3.61328E-01
-1.2645586E+00,-3.80859E-01
-1.2645401E+00,-4.58984E-01
-1.2645216E+00,-3.41797E-01
-1.2645031E+00,-3.80859E-01
-1.2644846E+00,-4.39453E-01
-1.2644662E+00,-4.39453E-01
-1.2644477E+00,-4.19922E-01
-1.2644292E+00,-4.00391E-01
-1.2644107E+00,-4.39453E-01
-1.2643922E+00,-4.58984E-01
-1.2643738E+00,-3.80859E-01
-1.2643553E+00,-4.00391E-01
-1.2643368E+00,-4.39453E-01
-1.2643183E+00,-4.00391E-01
-1.2642998E+00,-4.19922E-01
-1.2642814E+00,-4.39453E-01
-1.2642629E+00,-4.98047E-01
-1.2642444E+00,-4.00391E-01
-1.2642259E+00,-3.22266E-01
-1.2642074E+00,-4.19922E-01
-1.2641890E+00,-3.80859E-01
-1.2641705E+00,-4.19922E-01
-1.2641520E+00,-3.61328E-01
-1.2641335E+00,-3.80859E-01
-1.2641150E+00,-4.00391E-01
-1.2640966E+00,-3.41797E-01
-1.2640781E+00,-3.61328E-01
-1.2640596E+00,-3.80859E-01
-1.2640411E+00,-4.00391E-01
-1.2640226E+00,-4.19922E-01
-1.2640042E+00,-4.00391E-01
-1.2639857E+00,-4.19922E-01
-1.2639672E+00,-4.00391E-01
-1.2639487E+00,-3.41797E-01
-1.2639302E+00,-3.80859E-01
-1.2639118E+00,-4.00391E-01
-1.2638933E+00,-4.78516E-01
-1.2638748E+00,-4.58984E-01
-1.2638563E+00,-4.19922E-01
-1.2638378E+00,-3.80859E-01
-1.2638194E+00,-3.61328E-01
-1.2638009E+00,-4.39453E-01
-1.2637824E+00,-3.80859E-01
-1.2637639E+00,-4.00391E-01
-1.2637454E+00,-3.22266E-01
-1.2637270E+00,-3.02734E-01
-1.2637085E+00,-3.61328E-01
-1.2636900E+00,-4.00391E-01
-1.2636715E+00,-3.61328E-01
-1.2636530E+00,-4.00391E-01
-1.2636346E+00,-3.61328E-01
-1.2636161E+00,-3.41797E-01
-1.2635976E+00,-3.41797E-01
-1.2635791E+00,-4.19922E-01
-1.2635606E+00,-4.19922E-01
-1.2635422E+00,-3.22266E-01
-1.2635237E+00,-3.61328E-01
-1.2635052E+00,-3.61328E-01
-1.2634867E+00,-4.39453E-01
-1.2634682E+00,-4.19922E-01
-1.2634498E+00,-3.61328E-01
-1.2634313E+00,-4.00391E-01
-1.2634128E+00,-3.22266E-01
-1.2633943E+00,-3.22266E-01
-1.2633758E+00,-3.61328E-01
-1.2633574E+00,-3.61328E-01
-1.2633389E+00,-4.00391E-01
-1.2633204E+00,-2.83203E-01
-1.2633019E+00,-3.61328E-01
-1.2632834E+00,-3.41797E-01
-1.2632650E+00,-3.61328E-01
-1.2632465E+00,-3.41797E-01
-1.2632280E+00,-4.00391E-01
-1.2632095E+00,-3.41797E-01
-1.2631910E+00,-3.61328E-01
-1.2631726E+00,-3.02734E-01
-1.2631541E+00,-3.02734E-01
-1.2631356E+00,-3.41797E-01
-1.2631171E+00,-3.80859E-01
-1.2630986E+00,-3.22266E-01
-1.2630802E+00,-4.00391E-01
-1.2630617E+00,-2.83203E-01
-1.2630432E+00,-2.83203E-01
-1.2630247E+00,-3.41797E-01
-1.2630062E+00,-3.02734E-01
-1.2629878E+00,-3.02734E-01
-1.2629693E+00,-2.44141E-01
-1.2629508E+00,-3.02734E-01
-1.2629323E+00,-2.83203E-01
-1.2629138E+00,-3.22266E-01
-1.2628954E+00,-3.41797E-01
-1.2628769E+00,-3.80859E-01
-1.2628584E+00,-3.22266E-01
-1.2628399E+00,-3.41797E-01
-1.2628214E+00,-1.85547E-01
-1.2628030E+00,-3.22266E-01
-1.2627845E+00,-2.63672E-01
-1.2627660E+00,-3.41797E-01
-1.2627475E+00,-3.22266E-01
-1.2627290E+00,-2.83203E-01
-1.2627106E+00,-2.63672E-01
-1.2626921E+00,-2.83203E-01
-1.2626736E+00,-3.02734E-01
-1.2626551E+00,-3.22266E-01
-1.2626366E+00,-2.05078E-01
-1.2626182E+00,-3.22266E-01
-1.2625997E+00,-2.24609E-01
-1.2625812E+00,-4.00391E-01
-1.2625627E+00,-3.02734E-01
-1.2625442E+00,-2.83203E-01
-1.2625258E+00,-2.83203E-01
-1.2625073E+00,-3.61328E-01
-1.2624888E+00,-3.41797E-01
-1.2624703E+00,-2.83203E-01
-1.2624518E+00,-2.24609E-01
-1.2624334E+00,-3.22266E-01
-1.2624149E+00,-3.22266E-01
-1.2623964E+00,-2.44141E-01
-1.2623779E+00,-2.83203E-01
-1.2623594E+00,-2.63672E-01
-1.2623410E+00,-2.44141E-01
-1.2623225E+00,-2.24609E-01
-1.2623040E+00,-3.22266E-01
-1.2622855E+00,-2.44141E-01
-1.2622670E+00,-2.24609E-01
-1.2622486E+00,-3.22266E-01
-1.2622301E+00,-2.83203E-01
-1.2622116E+00,-2.63672E-01
-1.2621931E+00,-3.22266E-01
-1.2621746E+00,-2.24609E-01
-1.2621562E+00,-2.83203E-01
-1.2621377E+00,-2.83203E-01
-1.2621192E+00,-2.24609E-01
-1.2621007E+00,-3.41797E-01
-1.2620822E+00,-2.24609E-01
-1.2620638E+00,-2.83203E-01
-1.2620453E+00,-2.44141E-01
-1.2620268E+00,-2.63672E-01
-1.2620083E+00,-1.85547E-01
-1.2619898E+00,-2.63672E-01
-1.2619714E+00,-2.05078E-01
-1.2619529E+00,-2.24609E-01
-1.2619344E+00,-3.22266E-01
-1.2619159E+00,-2.63672E-01
-1.2618974E+00,-2.44141E-01
-1.2618790E+00,-2.44141E-01
-1.2618605E+00,-2.24609E-01
-1.2618420E+00,-2.83203E-01
-1.2618235E+00,-2.24609E-01
-1.2618050E+00,-2.83203E-01
-1.2617866E+00,-1.66016E-01
-1.2617681E+00,-2.63672E-01
-1.2617496E+00,-2.44141E-01
-1.2617311E+00,-1.26953E-01
-1.2617126E+00,-2.05078E-01
-1.2616942E+00,-2.05078E-01
-1.2616757E+00,-1.85547E-01
-1.2616572E+00,-2.63672E-01
-1.2616387E+00,-1.85547E-01
-1.2616202E+00,-2.05078E-01
-1.2616018E+00,-2.24609E-01
-1.2615833E+00,-2.24609E-01
-1.2615648E+00,-2.24609E-01
-1.2615463E+00,-2.05078E-01
-1.2615278E+00,-2.24609E-01
-1.2615094E+00,-2.83203E-01
-1.2614909E+00,-2.05078E-01
-1.2614724E+00,-2.24609E-01
-1.2614539E+00,-2.05078E-01
-1.2614354E+00,-6.83594E-02
-1.2614170E+00,-1.46484E-01
-1.2613985E+00,-1.26953E-01
-1.2613800E+00,-1.46484E-01
-1.2613615E+00,-2.05078E-01
-1.2613430E+00,-1.46484E-01
-1.2613246E+00,-1.66016E-01
-1.2613061E+00,-2.44141E-01
-1.2612876E+00,-2.83203E-01
-1.2612691E+00,-2.05078E-01
-1.2612506E+00,-2.05078E-01
-1.2612322E+00,-1.66016E-01
-1.2612137E+00,-1.85547E-01
-1.2611952E+00,-2.24609E-01
-1.2611767E+00,-1.26953E-01
-1.2611582E+00,-1.46484E-01
-1.2611398E+00,-2.24609E-01
-1.2611213E+00,-2.24609E-01
-1.2611028E+00,-1.46484E-01
-1.2610843E+00,-2.24609E-01
-1.2610658E+00,-2.83203E-01
-1.2610474E+00,-2.24609E-01
-1.2610289E+00,-1.85547E-01
-1.2610104E+00,-2.05078E-01
-1.2609919E+00,-1.26953E-01
-1.2609734E+00,-1.46484E-01
-1.2609550E+00,-2.83203E-01
-1.2609365E+00,-1.66016E-01
-1.2609180E+00,-2.05078E-01
-1.2608995E+00,-1.46484E-01
-1.2608810E+00,-1.07422E-01
-1.2608626E+00,-1.85547E-01
-1.2608441E+00,-2.83203E-01
-1.2608256E+00,-1.46484E-01
-1.2608071E+00,-1.07422E-01
-1.2607886E+00,-1.46484E-01
-1.2607702E+00,-1.85547E-01
-1.2607517E+00,-1.46484E-01
-1.2607332E+00,-2.24609E-01
-1.2607147E+00,-2.24609E-01
-1.2606962E+00,-2.05078E-01
-1.2606778E+00,-1.66016E-01
-1.2606593E+00,-2.24609E-01
-1.2606408E+00,-1.66016E-01
-1.2606223E+00,-2.44141E-01
-1.2606038E+00,-1.66016E-01
-1.2605854E+00,-1.66016E-01
-1.2605669E+00,-2.24609E-01
-1.2605484E+00,-1.26953E-01
-1.2605299E+00,-1.46484E-01
-1.2605114E+00,-2.92969E-02
-1.2604930E+00,-1.46484E-01
-1.2604745E+00,-8.78906E-02
-1.2604560E+00,-2.63672E-01
-1.2604375E+00,-2.05078E-01
-1.2604190E+00,-2.83203E-01
-1.2604006E+00,-1.66016E-01
-1.2603821E+00,-1.46484E-01
-1.2603636E+00,-8.78906E-02
-1.2603451E+00,-1.66016E-01
-1.2603266E+00,-6.83594E-02
-1.2603082E+00,-2.44141E-01
-1.2602897E+00,-1.26953E-01
-1.2602712E+00,-1.46484E-01
-1.2602527E+00,-1.66016E-01
-1.2602342E+00,-1.26953E-01
-1.2602158E+00,-1.46484E-01
-1.2601973E+00,-1.66016E-01
-1.2601788E+00,-1.46484E-01
-1.2601603E+00,-2.05078E-01
-1.2601418E+00,-1.26953E-01
-1.2601234E+00,-1.46484E-01
-1.2601049E+00,-1.26953E-01
-1.2600864E+00,-2.05078E-01
-1.2600679E+00,-1.46484E-01
-1.2600494E+00,-1.66016E-01
-1.2600310E+00,-1.85547E-01
-1.2600125E+00,-1.66016E-01
-1.2599940E+00,-1.26953E-01
-1.2599755E+00,-1.85547E-01
-1.2599570E+00,-1.85547E-01
-1.2599386E+00,-1.46484E-01
-1.2599201E+00,-1.26953E-01
-1.2599016E+00,-2.05078E-01
-1.2598831E+00,-1.66016E-01
-1.2598646E+00,-1.85547E-01
-1.2598462E+00,-2.24609E-01
-1.2598277E+00,-8.78906E-02
-1.2598092E+00,-2.92969E-02
-1.2597907E+00,-1.26953E-01
-1.2597722E+00,-1.85547E-01
-1.2597538E+00,-2.24609E-01
-1.2597353E+00,-1.07422E-01
-1.2597168E+00,-2.05078E-01
-1.2596983E+00,-1.66016E-01
-1.2596798E+00,-1.46484E-01
-1.2596614E+00,-2.44141E-01
-1.2596429E+00,-6.83594E-02
-1.2596244E+00,-1.46484E-01
-1.2596059E+00,-1.66016E-01
-1.2595874E+00,-1.26953E-01
-1.2595690E+00,-6.83594E-02
-1.2595505E+00,-1.07422E-01
-1.2595320E+00,-1.66016E-01
-1.2595135E+00,-6.83594E-02
-1.2594950E+00,-1.46484E-01
-1.2594766E+00,-1.07422E-01
-1.2594581E+00,-1.07422E-01
-1.2594396E+00,-4.88281E-02
-1.2594211E+00,-1.85547E-01
-1.2594026E+00,-1.46484E-01
-1.2593842E+00,-1.66016E-01
-1.2593657E+00,-1.07422E-01
-1.2593472E+00,-1.46484E-01
-1.2593287E+00,-1.46484E-01
-1.2593102E+00,-1.07422E-01
-1.2592918E+00,-1.46484E-01
-1.2592733E+00,-1.46484E-01
-1.2592548E+00,-1.07422E-01
-1.2592363E+00,-1.26953E-01
-1.2592178E+00,-1.26953E-01
-1.2591994E+00,-1.85547E-01
-1.2591809E+00,-1.26953E-01
-1.2591624E+00,-8.78906E-02
-1.2591439E+00,-2.05078E-01
-1.2591254E+00,-1.07422E-01
-1.2591070E+00,-1.85547E-01
-1.2590885E+00,-8.78906E-02
-1.2590700E+00,-1.26953E-01
-1.2590515E+00,-1.85547E-01
-1.2590330E+00,-1.46484E-01
-1.2590146E+00,-1.46484E-01
-1.2589961E+00,-4.88281E-02
-1.2589776E+00,-6.83594E-02
-1.2589591E+00,-6.83594E-02
-1.2589406E+00,-1.46484E-01
-1.2589222E+00,-6.83594E-02
-1.2589037E+00,-1.46484E-01
-1.2588852E+00,-8.78906E-02
-1.2588667E+00,-1.26953E-01
-1.2588482E+00,-1.85547E-01
-1.2588298E+00,-8.78906E-02
-1.2588113E+00,-1.26953E-01
-1.2587928E+00,-1.07422E-01
-1.2587743E+00,-1.46484E-01
-1.2587558E+00,-1.07422E-01
-1.2587374E+00,-1.46484E-01
-1.2587189E+00,-8.78906E-02
-1.2587004E+00,9.76562E-03
-1.2586819E+00,-1.26953E-01
-1.2586634E+00,-1.07422E-01
-1.2586450E+00,-8.78906E-02
-1.2586265E+00,-4.88281E-02
-1.2586080E+00,-2.92969E-02
-1.2585895E+00,-9.76562E-03
-1.2585710E+00,-4.88281E-02
-1.2585526E+00,-6.83594E-02
-1.2585341E+00,-9.76562E-03
-1.2585156E+00,-1.07422E-01
-1.2584971E+00,-1.46484E-01
-1.2584786E+00,2.92969E-02
-1.2584602E+00,-8.78906E-02
-1.2584417E+00,-4.88281E-02
-1.2584232E+00,-1.46484E-01
-1.2584047E+00,-6.83594E-02
-1.2583862E+00,-4.88281E-02
-1.2583678E+00,-8.78906E-02
-1.2583493E+00,-1.07422E-01
-1.2583308E+00,-6.83594E-02
-1.2583123E+00,-1.46484E-01
-1.2582938E+00,-6.83594E-02
-1.2582754E+00,-6.83594E-02
-1.2582569E+00,-6.83594E-02
-1.2582384E+00,-8.78906E-02
-1.2582199E+00,-6.83594E-02
-1.2582014E+00,-9.76562E-03
-1.2581830E+00,-8.78906E-02
-1.2581645E+00,-6.83594E-02
-1.2581460E+00,-6.83594E-02
-1.2581275E+00,-2.92969E-02
-1.2581090E+00,-1.26953E-01
-1.2580906E+00,-2.92969E-02
-1.2580721E+00,-6.83594E-02
-1.2580536E+00,-6.83594E-02
-1.2580351E+00,-6.83594E-02
-1.2580166E+00,-4.88281E-02
-1.2579982E+00,-4.88281E-02
-1.2579797E+00,-4.88281E-02
-1.2579612E+00,-1.26953E-01
-1.2579427E+00,-8.78906E-02
-1.2579242E+00,-1.07422E-01
-1.2579058E+00,-4.88281E-02
-1.2578873E+00,-9.76562E-03
-1.2578688E+00,-6.83594E-02
-1.2578503E+00,-8.78906E-02
-1.2578318E+00,-1.26953E-01
-1.2578134E+00,-9.76562E-03
-1.2577949E+00,-6.83594E-02
-1.2577764E+00,-2.92969E-02
-1.2577579E+00,-4.88281E-02
-1.2577394E+00,-9.76562E-03
-1.2577210E+00,-2.92969E-02
-1.2577025E+00,-9.76562E-03
-1.2576840E+00,9.76562E-03
-1.2576655E+00,2.92969E-02
-1.2576470E+00,-2.92969E-02
-1.2576286E+00,-4.88281E-02
-1.2576101E+00,-4.88281E-02
-1.2575916E+00,-4.88281E-02
-1.2575731E+00,-6.83594E-02
-1.2575546E+00,-4.88281E-02
-1.2575362E+00,-6.83594E-02
-1.2575177E+00,-8.78906E-02
-1.2574992E+00,-2.92969E-02
-1.2574807E+00,-9.76562E-03
-1.2574622E+00,9.76562E-03
-1.2574438E+00,-9.76562E-03
-1.2574253E+00,-9.76562E-03
-1.2574068E+00,-6.83594E-02
-1.2573883E+00,-2.92969E-02
-1.2573698E+00,-6.83594E-02
-1.2573514E+00,4.88281E-02
-1.2573329E+00,6.83594E-02
-1.2573144E+00,4.88281E-02
-1.2572959E+00,9.76562E-03
-1.2572774E+00,9.76562E-03
-1.2572590E+00,2.92969E-02
-1.2572405E+00,2.92969E-02
-1.2572220E+00,9.76562E-03
-1.2572035E+00,8.78906E-02
-1.2571850E+00,4.88281E-02
-1.2571666E+00,9.76562E-03
-1.2571481E+00,9.76562E-03
-1.2571296E+00,9.76562E-03
-1.2571111E+00,-9.76562E-03
-1.2570926E+00,4.88281E-02
-1.2570742E+00,9.76562E-03
-1.2570557E+00,-4.88281E-02
-1.2570372E+00,4.88281E-02
-1.2570187E+00,2.92969E-02
-1.2570002E+00,9.76562E-03
-1.2569818E+00,9.76562E-03
-1.2569633E+00,6.83594E-02
-1.2569448E+00,-2.92969E-02
-1.2569263E+00,2.92969E-02
-1.2569078E+00,9.76562E-03
-1.2568894E+00,9.76562E-03
-1.2568709E+00,4.88281E-02
-1.2568524E+00,2.92969E-02
-1.2568339E+00,-6.83594E-02
-1.2568154E+00,-9.76562E-03
-1.2567970E+00,2.92969E-02
-1.2567785E+00,-2.92969E-02
-1.2567600E+00,4.88281E-02
-1.2567415E+00,2.92969E-02
-1.2567230E+00,-9.76562E-03
-1.2567046E+00,-2.92969E-02
-1.2566861E+00,4.88281E-02
-1.2566676E+00,-9.76562E-03
-1.2566491E+00,9.76562E-03
-1.2566306E+00,9.76562E-03
-1.2566122E+00,9.76562E-03
-1.2565937E+00,4.88281E-02
-1.2565752E+00,8.78906E-02
-1.2565567E+00,6.83594E-02
-1.2565382E+00,8.78906E-02
-1.2565198E+00,2.92969E-02
-1.2565013E+00,4.88281E-02
-1.2564828E+00,-4.88281E-02
-1.2564643E+00,-2.92969E-02
-1.2564458E+00,-9.76562E-03
-1.2564274E+00,2.92969E-02
-1.2564089E+00,-9.76562E-03
-1.2563904E+00,2.92969E-02
-1.2563719E+00,6.83594E-02
-1.2563534E+00,2.92969E-02
-1.2563350E+00,6.83594E-02
-1.2563165E+00,2.92969E-02
-1.2562980E+00,4.88281E-02
-1.2562795E+00,8.78906E-02
-1.2562610E+00,6.83594E-02
-1.2562426E+00,2.92969E-02
-1.2562241E+00,6.83594E-02
-1.2562056E+00,-2.92969E-02
-1.2561871E+00,-4.88281E-02
-1.2561686E+00,-9.76562E-03
-1.2561502E+00,4.88281E-02
-1.2561317E+00,6.83594E-02
-1.2561132E+00,6.83594E-02
-1.2560947E+00,2.92969E-02
-1.2560762E+00,4.88281E-02
-1.2560578E+00,4.88281E-02
-1.2560393E+00,8.78906E-02
-1.2560208E+00,2.92969E-02
-1.2560023E+00,8.78906E-02
-1.2559838E+00,6.83594E-02
-1.2559654E+00,-9.76562E-03
-1.2559469E+00,6.83594E-02
-1.2559284E+00,4.88281E-02
-1.2559099E+00,9.76562E-03
-1.2558914E+00,2.92969E-02
-1.2558730E+00,9.76562E-03
-1.2558545E+00,1.26953E-01
-1.2558360E+00,2.92969E-02
-1.2558175E+00,-9.76562E-03
-1.2557990E+00,1.07422E-01
-1.2557806E+00,1.07422E-01
-1.2557621E+00,6.83594E-02
-1.2557436E+00,-8.78906E-02
-1.2557251E+00,1.07422E-01
-1.2557066E+00,6.83594E-02
-1.2556882E+00,1.26953E-01
-1.2556697E+00,-6.83594E-02
-1.2556512E+00,1.26953E-01
-1.2556327E+00,9.76562E-03
-1.2556142E+00,4.88281E-02
-1.2555958E+00,-2.92969E-02
-1.2555773E+00,6.83594E-02
-1.2555588E+00,1.26953E-01
-1.2555403E+00,8.78906E-02
-1.2555218E+00,2.92969E-02
-1.2555034E+00,2.92969E-02
-1.2554849E+00,6.83594E-02
-1.2554664E+00,6.83594E-02
-1.2554479E+00,6.83594E-02
-1.2554294E+00,9.76562E-03
-1.2554110E+00,-4.88281E-02
-1.2553925E+00,6.83594E-02
-1.2553740E+00,1.66016E-01
-1.2553555E+00,2.92969E-02
-1.2553370E+00,9.76562E-03
-1.2553186E+00,4.88281E-02
-1.2553001E+00,4.88281E-02
-1.2552816E+00,6.83594E-02
-1.2552631E+00,9.76562E-03
-1.2552446E+00,4.88281E-02
-1.2552262E+00,6.83594E-02
-1.2552077E+00,1.07422E-01
-1.2551892E+00,6.83594E-02
-1.2551707E+00,8.78906E-02
-1.2551522E+00,9.76562E-03
-1.2551338E+00,9.76562E-03
-1.2551153E+00,6.83594E-02
-1.2550968E+00,4.88281E-02
-1.2550783E+00,6.83594E-02
-1.2550598E+00,2.92969E-02
-1.2550414E+00,8.78906E-02
-1.2550229E+00,1.26953E-01
-1.2550044E+00,6.83594E-02
-1.2549859E+00,6.83594E-02
-1.2549674E+00,8.78906E-02
-1.2549490E+00,6.83594E-02
-1.2549305E+00,-2.92969E-02
-1.2549120E+00,9.76562E-03
-1.2548935E+00,1.26953E-01
-1.2548750E+00,1.07422E-01
-1.2548566E+00,8.78906E-02
-1.2548381E+00,6.83594E-02
-1.2548196E+00,1.26953E-01
-1.2548011E+00,6.83594E-02
-1.2547826E+00,1.66016E-01
-1.2547642E+00,8.78906E-02
-1.2547457E+00,8.78906E-02
-1.2547272E+00,1.07422E-01
-1.2547087E+00,6.83594E-02
-1.2546902E+00,8.78906E-02
-1.2546718E+00,1.26953E-01
-1.2546533E+00,1.07422E-01
-1.2546348E+00,1.07422E-01
-1.2546163E+00,1.26953E-01
-1.2545978E+00,4.88281E-02
-1.2545794E+00,1.46484E-01
-1.2545609E+00,1.07422E-01
-1.2545424E+00,1.26953E-01
-1.2545239E+00,1.07422E-01
-1.2545054E+00,1.26953E-01
-1.2544870E+00,1.26953E-01
-1.2544685E+00,2.92969E-02
-1.2544500E+00,9.76562E-03
-1.2544315E+00,1.85547E-01
-1.2544130E+00,6.83594E-02
-1.2543946E+00,1.85547E-01
-1.2543761E+00,8.78906E-02
-1.2543576E+00,2.92969E-02
-1.2543391E+00,1.07422E-01
-1.2543206E+00,1.26953E-01
-1.2543022E+00,1.26953E-01
-1.2542837E+00,1.46484E-01
-1.2542652E+00,6.83594E-02
