in s,C1 in V
-1.2860672E+00,4.61426E+00
-1.2860489E+00,4.56543E+00
-1.2860305E+00,4.61426E+00
-1.2860122E+00,4.51660E+00
-1.2859938E+00,4.61426E+00
-1.2859754E+00,4.56543E+00
-1.2859571E+00,4.56543E+00
-1.2859387E+00,4.51660E+00
-1.2859204E+00,4.51660E+00
-1.2859020E+00,4.66309E+00
-1.2858836E+00,4.76074E+00
-1.2858653E+00,4.41895E+00
-1.2858469E+00,4.46777E+00
-1.2858286E+00,4.66309E+00
-1.2858102E+00,4.56543E+00
-1.2857918E+00,4.51660E+00
-1.2857735E+00,4.61426E+00
-1.2857551E+00,4.66309E+00
-1.2857368E+00,4.46777E+00
-1.2857184E+00,4.56543E+00
-1.2857000E+00,4.76074E+00
-1.2856817E+00,4.66309E+00
-1.2856633E+00,4.61426E+00
-1.2856450E+00,4.51660E+00
-1.2856266E+00,4.66309E+00
-1.2856082E+00,4.66309E+00
-1.2855899E+00,4.56543E+00
-1.2855715E+00,4.76074E+00
-1.2855532E+00,4.66309E+00
-1.2855348E+00,4.66309E+00
-1.2855164E+00,4.61426E+00
-1.2854981E+00,4.51660E+00
-1.2854797E+00,4.56543E+00
-1.2854614E+00,4.66309E+00
-1.2854430E+00,4.56543E+00
-1.2854246E+00,4.61426E+00
-1.2854063E+00,4.56543E+00
-1.2853879E+00,4.66309E+00
-1.2853696E+00,4.56543E+00
-1.2853512E+00,4.51660E+00
-1.2853328E+00,4.76074E+00
-1.2853145E+00,4.66309E+00
-1.2852961E+00,4.51660E+00
-1.2852778E+00,4.56543E+00
-1.2852594E+00,4.51660E+00
-1.2852410E+00,4.56543E+00
-1.2852227E+00,4.56543E+00
-1.2852043E+00,4.61426E+00
-1.2851860E+00,4.51660E+00
-1.2851676E+00,4.37012E+00
-1.2851492E+00,4.56543E+00
-1.2851309E+00,4.51660E+00
-1.2851125E+00,4.61426E+00
-1.2850942E+00,4.46777E+00
-1.2850758E+00,4.61426E+00
-1.2850574E+00,4.71191E+00
-1.2850391E+00,4.46777E+00
-1.2850207E+00,4.51660E+00
-1.2850024E+00,4.46777E+00
-1.2849840E+00,4.56543E+00
-1.2849656E+00,4.46777E+00
-1.2849473E+00,4.61426E+00
-1.2849289E+00,4.61426E+00
-1.2849106E+00,4.66309E+00
-1.2848922E+00,4.51660E+00
-1.2848738E+00,4.56543E+00
-1.2848555E+00,4.61426E+00
-1.2848371E+00,4.46777E+00
-1.2848188E+00,4.37012E+00
-1.2848004E+00,4.61426E+00
-1.2847820E+00,4.71191E+00
-1.2847637E+00,4.61426E+00
-1.2847453E+00,4.56543E+00
-1.2847270E+00,4.37012E+00
-1.2847086E+00,4.32129E+00
-1.2846902E+00,4.46777E+00
-1.2846719E+00,4.46777E+00
-1.2846535E+00,4.51660E+00
-1.2846352E+00,4.51660E+00
-1.2846168E+00,4.61426E+00
-1.2845984E+00,4.37012E+00
-1.2845801E+00,4.66309E+00
-1.2845617E+00,4.27246E+00
-1.2845434E+00,4.46777E+00
-1.2845250E+00,4.41895E+00
-1.2845066E+00,4.51660E+00
-1.2844883E+00,4.56543E+00
-1.2844699E+00,4.56543E+00
-1.2844516E+00,4.51660E+00
-1.2844332E+00,4.51660E+00
-1.2844148E+00,4.51660E+00
-1.2843965E+00,4.61426E+00
-1.2843781E+00,4.46777E+00
-1.2843598E+00,4.46777E+00
-1.2843414E+00,4.46777E+00
-1.2843230E+00,4.61426E+00
-1.2843047E+00,4.56543E+00
-1.2842863E+00,4.51660E+00
-1.2842680E+00,4.61426E+00
-1.2842496E+00,4.51660E+00
-1.2842312E+00,4.56543E+00
-1.2842129E+00,4.71191E+00
-1.2841945E+00,4.46777E+00
-1.2841762E+00,4.51660E+00
-1.2841578E+00,4.46777E+00
-1.2841394E+00,4.51660E+00
-1.2841211E+00,4.51660E+00
-1.2841027E+00,4.41895E+00
-1.2840844E+00,4.61426E+00
-1.2840660E+00,4.71191E+00
-1.2840476E+00,4.71191E+00
-1.2840293E+00,4.56543E+00
-1.2840109E+00,4.46777E+00
-1.2839926E+00,4.51660E+00
-1.2839742E+00,4.56543E+00
-1.2839558E+00,4.61426E+00
-1.2839375E+00,4.46777E+00
-1.2839191E+00,4.56543E+00
-1.2839008E+00,4.51660E+00
-1.2838824E+00,4.46777E+00
-1.2838640E+00,4.32129E+00
-1.2838457E+00,4.51660E+00
-1.2838273E+00,4.61426E+00
-1.2838090E+00,4.56543E+00
-1.2837906E+00,4.56543E+00
-1.2837722E+00,4.37012E+00
-1.2837539E+00,4.56543E+00
-1.2837355E+00,4.51660E+00
-1.2837172E+00,4.32129E+00
-1.2836988E+00,4.66309E+00
-1.2836804E+00,4.37012E+00
-1.2836621E+00,4.46777E+00
-1.2836437E+00,4.51660E+00
-1.2836254E+00,4.51660E+00
-1.2836070E+00,4.56543E+00
-1.2835886E+00,4.46777E+00
-1.2835703E+00,4.46777E+00
-1.2835519E+00,4.61426E+00
-1.2835336E+00,4.56543E+00
-1.2835152E+00,4.41895E+00
-1.2834968E+00,4.56543E+00
-1.2834785E+00,4.56543E+00
-1.2834601E+00,4.37012E+00
-1.2834418E+00,4.56543E+00
-1.2834234E+00,4.56543E+00
-1.2834050E+00,4.66309E+00
-1.2833867E+00,4.41895E+00
-1.2833683E+00,4.51660E+00
-1.2833500E+00,4.37012E+00
-1.2833316E+00,4.51660E+00
-1.2833132E+00,4.51660E+00
-1.2832949E+00,4.51660E+00
-1.2832765E+00,4.76074E+00
-1.2832582E+00,4.51660E+00
-1.2832398E+00,4.56543E+00
-1.2832214E+00,4.66309E+00
-1.2832031E+00,4.46777E+00
-1.2831847E+00,4.46777E+00
-1.2831664E+00,4.41895E+00
-1.2831480E+00,4.51660E+00
-1.2831296E+00,4.41895E+00
-1.2831113E+00,4.61426E+00
-1.2830929E+00,4.56543E+00
-1.2830746E+00,4.51660E+00
-1.2830562E+00,4.32129E+00
-1.2830378E+00,4.66309E+00
-1.2830195E+00,4.37012E+00
-1.2830011E+00,4.37012E+00
-1.2829828E+00,4.61426E+00
-1.2829644E+00,4.51660E+00
-1.2829460E+00,4.61426E+00
-1.2829277E+00,4.51660E+00
-1.2829093E+00,4.46777E+00
-1.2828910E+00,4.66309E+00
-1.2828726E+00,4.46777E+00
-1.2828542E+00,4.46777E+00
-1.2828359E+00,4.56543E+00
-1.2828175E+00,4.61426E+00
-1.2827992E+00,4.56543E+00
-1.2827808E+00,4.41895E+00
-1.2827624E+00,4.51660E+00
-1.2827441E+00,4.56543E+00
-1.2827257E+00,4.56543E+00
-1.2827074E+00,4.56543E+00
-1.2826890E+00,4.51660E+00
-1.2826706E+00,4.41895E+00
-1.2826523E+00,4.41895E+00
-1.2826339E+00,4.51660E+00
-1.2826156E+00,4.51660E+00
-1.2825972E+00,4.56543E+00
-1.2825788E+00,4.56543E+00
-1.2825605E+00,4.41895E+00
-1.2825421E+00,4.46777E+00
-1.2825238E+00,4.46777E+00
-1.2825054E+00,4.32129E+00
-1.2824870E+00,4.46777E+00
-1.2824687E+00,4.61426E+00
-1.2824503E+00,4.51660E+00
-1.2824320E+00,4.56543E+00
-1.2824136E+00,4.37012E+00
-1.2823952E+00,4.56543E+00
-1.2823769E+00,4.41895E+00
-1.2823585E+00,4.51660E+00
-1.2823402E+00,4.37012E+00
-1.2823218E+00,4.56543E+00
-1.2823034E+00,4.61426E+00
-1.2822851E+00,4.46777E+00
-1.2822667E+00,4.41895E+00
-1.2822484E+00,4.37012E+00
-1.2822300E+00,4.61426E+00
-1.2822116E+00,4.46777E+00
-1.2821933E+00,4.41895E+00
-1.2821749E+00,4.27246E+00
-1.2821566E+00,4.51660E+00
-1.2821382E+00,4.66309E+00
-1.2821198E+00,4.51660E+00
-1.2821015E+00,4.41895E+00
-1.2820831E+00,4.51660E+00
-1.2820648E+00,4.61426E+00
-1.2820464E+00,4.46777E+00
-1.2820280E+00,4.46777E+00
-1.2820097E+00,4.51660E+00
-1.2819913E+00,4.41895E+00
-1.2819730E+00,4.41895E+00
-1.2819546E+00,4.37012E+00
-1.2819362E+00,4.51660E+00
-1.2819179E+00,4.46777E+00
-1.2818995E+00,4.41895E+00
-1.2818812E+00,4.61426E+00
-1.2818628E+00,4.56543E+00
-1.2818444E+00,4.27246E+00
-1.2818261E+00,4.46777E+00
-1.2818077E+00,4.51660E+00
-1.2817894E+00,4.51660E+00
-1.2817710E+00,4.56543E+00
-1.2817526E+00,4.32129E+00
-1.2817343E+00,4.46777E+00
-1.2817159E+00,4.56543E+00
-1.2816976E+00,4.37012E+00
-1.2816792E+00,4.51660E+00
-1.2816608E+00,4.46777E+00
-1.2816425E+00,4.41895E+00
-1.2816241E+00,4.46777E+00
-1.2816058E+00,4.51660E+00
-1.2815874E+00,4.51660E+00
-1.2815690E+00,4.37012E+00
-1.2815507E+00,4.46777E+00
-1.2815323E+00,4.46777E+00
-1.2815140E+00,4.51660E+00
-1.2814956E+00,4.32129E+00
-1.2814772E+00,4.46777E+00
-1.2814589E+00,4.46777E+00
-1.2814405E+00,4.46777E+00
-1.2814222E+00,4.41895E+00
-1.2814038E+00,4.46777E+00
-1.2813854E+00,4.32129E+00
-1.2813671E+00,4.37012E+00
-1.2813487E+00,4.51660E+00
-1.2813304E+00,4.51660E+00
-1.2813120E+00,4.41895E+00
-1.2812936E+00,4.41895E+00
-1.2812753E+00,4.56543E+00
-1.2812569E+00,4.51660E+00
-1.2812386E+00,4.37012E+00
-1.2812202E+00,4.56543E+00
-1.2812018E+00,4.56543E+00
-1.2811835E+00,4.51660E+00
-1.2811651E+00,4.37012E+00
-1.2811468E+00,4.37012E+00
-1.2811284E+00,4.46777E+00
-1.2811100E+00,4.32129E+00
-1.2810917E+00,4.46777E+00
-1.2810733E+00,4.37012E+00
-1.2810550E+00,4.56543E+00
-1.2810366E+00,4.46777E+00
-1.2810182E+00,4.46777E+00
-1.2809999E+00,4.46777E+00
-1.2809815E+00,4.41895E+00
-1.2809632E+00,4.46777E+00
-1.2809448E+00,4.37012E+00
-1.2809264E+00,4.51660E+00
-1.2809081E+00,4.46777E+00
-1.2808897E+00,4.37012E+00
-1.2808714E+00,4.51660E+00
-1.2808530E+00,4.32129E+00
-1.2808346E+00,4.46777E+00
-1.2808163E+00,4.51660E+00
-1.2807979E+00,4.41895E+00
-1.2807796E+00,4.27246E+00
-1.2807612E+00,4.46777E+00
-1.2807428E+00,4.41895E+00
-1.2807245E+00,4.41895E+00
-1.2807061E+00,4.46777E+00
-1.2806878E+00,4.56543E+00
-1.2806694E+00,4.37012E+00
-1.2806510E+00,4.37012E+00
-1.2806327E+00,4.46777E+00
-1.2806143E+00,4.41895E+00
-1.2805960E+00,4.32129E+00
-1.2805776E+00,4.37012E+00
-1.2805592E+00,4.41895E+00
-1.2805409E+00,4.51660E+00
-1.2805225E+00,4.32129E+00
-1.2805042E+00,4.32129E+00
-1.2804858E+00,4.51660E+00
-1.2804674E+00,4.51660E+00
-1.2804491E+00,4.32129E+00
-1.2804307E+00,4.41895E+00
-1.2804124E+00,4.46777E+00
-1.2803940E+00,4.46777E+00
-1.2803756E+00,4.37012E+00
-1.2803573E+00,4.37012E+00
-1.2803389E+00,4.37012E+00
-1.2803206E+00,4.46777E+00
-1.2803022E+00,4.32129E+00
-1.2802838E+00,4.37012E+00
-1.2802655E+00,4.32129E+00
-1.2802471E+00,4.51660E+00
-1.2802288E+00,4.56543E+00
-1.2802104E+00,4.32129E+00
-1.2801920E+00,4.61426E+00
-1.2801737E+00,4.46777E+00
-1.2801553E+00,4.41895E+00
-1.2801370E+00,4.32129E+00
-1.2801186E+00,4.32129E+00
-1.2801002E+00,4.46777E+00
-1.2800819E+00,4.51660E+00
-1.2800635E+00,4.32129E+00
-1.2800452E+00,4.41895E+00
-1.2800268E+00,4.37012E+00
-1.2800084E+00,4.37012E+00
-1.2799901E+00,4.41895E+00
-1.2799717E+00,4.51660E+00
-1.2799534E+00,4.37012E+00
-1.2799350E+00,4.37012E+00
-1.2799166E+00,4.56543E+00
-1.2798983E+00,4.41895E+00
-1.2798799E+00,4.51660E+00
-1.2798616E+00,4.32129E+00
-1.2798432E+00,4.41895E+00
-1.2798248E+00,4.56543E+00
-1.2798065E+00,4.61426E+00
-1.2797881E+00,4.32129E+00
-1.2797698E+00,4.32129E+00
-1.2797514E+00,4.41895E+00
-1.2797330E+00,4.37012E+00
-1.2797147E+00,4.51660E+00
-1.2796963E+00,4.37012E+00
-1.2796780E+00,4.41895E+00
-1.2796596E+00,4.46777E+00
-1.2796412E+00,4.32129E+00
-1.2796229E+00,4.41895E+00
-1.2796045E+00,4.41895E+00
-1.2795862E+00,4.37012E+00
-1.2795678E+00,4.46777E+00
-1.2795494E+00,4.27246E+00
-1.2795311E+00,4.32129E+00
-1.2795127E+00,4.37012E+00
-1.2794944E+00,4.37012E+00
-1.2794760E+00,4.27246E+00
-1.2794576E+00,4.32129E+00
-1.2794393E+00,4.46777E+00
-1.2794209E+00,4.27246E+00
-1.2794026E+00,4.32129E+00
-1.2793842E+00,4.41895E+00
-1.2793658E+00,4.27246E+00
-1.2793475E+00,4.32129E+00
-1.2793291E+00,4.41895E+00
-1.2793108E+00,4.41895E+00
-1.2792924E+00,4.46777E+00
-1.2792740E+00,4.37012E+00
-1.2792557E+00,4.27246E+00
-1.2792373E+00,4.32129E+00
-1.2792190E+00,4.37012E+00
-1.2792006E+00,4.32129E+00
-1.2791822E+00,4.17480E+00
-1.2791639E+00,4.17480E+00
-1.2791455E+00,4.41895E+00
-1.2791272E+00,4.37012E+00
-1.2791088E+00,4.17480E+00
-1.2790904E+00,4.41895E+00
-1.2790721E+00,4.32129E+00
-1.2790537E+00,4.41895E+00
-1.2790354E+00,4.32129E+00
-1.2790170E+00,4.46777E+00
-1.2789986E+00,4.51660E+00
-1.2789803E+00,4.27246E+00
-1.2789619E+00,4.37012E+00
-1.2789436E+00,4.32129E+00
-1.2789252E+00,4.17480E+00
-1.2789068E+00,4.27246E+00
-1.2788885E+00,4.41895E+00
-1.2788701E+00,4.32129E+00
-1.2788518E+00,4.27246E+00
-1.2788334E+00,4.32129E+00
-1.2788150E+00,4.37012E+00
-1.2787967E+00,4.27246E+00
-1.2787783E+00,4.37012E+00
-1.2787600E+00,4.32129E+00
-1.2787416E+00,4.46777E+00
-1.2787232E+00,4.37012E+00
-1.2787049E+00,4.41895E+00
-1.2786865E+00,4.46777E+00
-1.2786682E+00,4.32129E+00
-1.2786498E+00,4.32129E+00
-1.2786314E+00,4.32129E+00
-1.2786131E+00,4.32129E+00
-1.2785947E+00,4.22363E+00
-1.2785764E+00,4.41895E+00
-1.2785580E+00,4.37012E+00
-1.2785396E+00,4.41895E+00
-1.2785213E+00,4.37012E+00
-1.2785029E+00,4.27246E+00
-1.2784846E+00,4.32129E+00
-1.2784662E+00,4.27246E+00
-1.2784478E+00,4.32129E+00
-1.2784295E+00,4.22363E+00
-1.2784111E+00,4.46777E+00
-1.2783928E+00,4.27246E+00
-1.2783744E+00,4.22363E+00
-1.2783560E+00,4.46777E+00
-1.2783377E+00,4.41895E+00
-1.2783193E+00,4.41895E+00
-1.2783010E+00,4.32129E+00
-1.2782826E+00,4.27246E+00
-1.2782642E+00,4.37012E+00
-1.2782459E+00,4.41895E+00
-1.2782275E+00,4.32129E+00
-1.2782092E+00,4.17480E+00
-1.2781908E+00,4.41895E+00
-1.2781724E+00,4.17480E+00
-1.2781541E+00,4.32129E+00
-1.2781357E+00,4.27246E+00
-1.2781174E+00,4.37012E+00
-1.2780990E+00,4.27246E+00
-1.2780806E+00,4.22363E+00
-1.2780623E+00,4.41895E+00
-1.2780439E+00,4.32129E+00
-1.2780256E+00,4.32129E+00
-1.2780072E+00,4.32129E+00
-1.2779888E+00,4.32129E+00
-1.2779705E+00,4.32129E+00
-1.2779521E+00,4.27246E+00
-1.2779338E+00,4.22363E+00
-1.2779154E+00,4.32129E+00
-1.2778970E+00,4.32129E+00
-1.2778787E+00,4.12598E+00
-1.2778603E+00,4.41895E+00
-1.2778420E+00,4.41895E+00
-1.2778236E+00,4.32129E+00
-1.2778052E+00,4.27246E+00
-1.2777869E+00,4.32129E+00
-1.2777685E+00,4.41895E+00
-1.2777502E+00,4.27246E+00
-1.2777318E+00,4.37012E+00
-1.2777134E+00,4.37012E+00
-1.2776951E+00,4.27246E+00
-1.2776767E+00,4.32129E+00
-1.2776584E+00,4.37012E+00
-1.2776400E+00,4.32129E+00
-1.2776216E+00,4.27246E+00
-1.2776033E+00,4.27246E+00
-1.2775849E+00,4.22363E+00
-1.2775666E+00,4.27246E+00
-1.2775482E+00,4.41895E+00
-1.2775298E+00,4.17480E+00
-1.2775115E+00,4.41895E+00
-1.2774931E+00,4.22363E+00
-1.2774748E+00,4.27246E+00
-1.2774564E+00,4.41895E+00
-1.2774380E+00,4.41895E+00
-1.2774197E+00,4.41895E+00
-1.2774013E+00,4.32129E+00
-1.2773830E+00,4.41895E+00
-1.2773646E+00,4.46777E+00
-1.2773462E+00,4.32129E+00
-1.2773279E+00,4.37012E+00
-1.2773095E+00,4.41895E+00
-1.2772912E+00,4.22363E+00
-1.2772728E+00,4.32129E+00
-1.2772544E+00,4.27246E+00
-1.2772361E+00,4.27246E+00
-1.2772177E+00,4.37012E+00
-1.2771994E+00,4.27246E+00
-1.2771810E+00,4.27246E+00
-1.2771626E+00,4.41895E+00
-1.2771443E+00,4.17480E+00
-1.2771259E+00,4.32129E+00
-1.2771076E+00,4.46777E+00
-1.2770892E+00,4.32129E+00
-1.2770708E+00,4.32129E+00
-1.2770525E+00,4.17480E+00
-1.2770341E+00,4.17480E+00
-1.2770158E+00,4.41895E+00
-1.2769974E+00,4.22363E+00
-1.2769790E+00,4.41895E+00
-1.2769607E+00,4.27246E+00
-1.2769423E+00,4.32129E+00
-1.2769240E+00,4.37012E+00
-1.2769056E+00,4.41895E+00
-1.2768872E+00,4.22363E+00
-1.2768689E+00,4.27246E+00
-1.2768505E+00,4.27246E+00
-1.2768322E+00,4.22363E+00
-1.2768138E+00,4.12598E+00
-1.2767954E+00,4.32129E+00
-1.2767771E+00,4.37012E+00
-1.2767587E+00,4.27246E+00
-1.2767404E+00,4.27246E+00
-1.2767220E+00,4.37012E+00
-1.2767036E+00,4.46777E+00
-1.2766853E+00,4.37012E+00
-1.2766669E+00,4.27246E+00
-1.2766486E+00,4.17480E+00
-1.2766302E+00,4.22363E+00
-1.2766118E+00,4.32129E+00
-1.2765935E+00,4.27246E+00
-1.2765751E+00,4.37012E+00
-1.2765568E+00,4.32129E+00
-1.2765384E+00,4.22363E+00
-1.2765200E+00,4.27246E+00
-1.2765017E+00,4.27246E+00
-1.2764833E+00,4.22363E+00
-1.2764650E+00,4.22363E+00
-1.2764466E+00,4.12598E+00
-1.2764282E+00,4.27246E+00
-1.2764099E+00,4.37012E+00
-1.2763915E+00,4.27246E+00
-1.2763732E+00,4.22363E+00
-1.2763548E+00,4.32129E+00
-1.2763364E+00,4.22363E+00
-1.2763181E+00,4.12598E+00
-1.2762997E+00,4.32129E+00
-1.2762814E+00,4.27246E+00
-1.2762630E+00,4.17480E+00
-1.2762446E+00,4.17480E+00
-1.2762263E+00,4.27246E+00
-1.2762079E+00,4.22363E+00
-1.2761896E+00,4.27246E+00
-1.2761712E+00,4.12598E+00
-1.2761528E+00,4.27246E+00
-1.2761345E+00,4.22363E+00
-1.2761161E+00,4.17480E+00
-1.2760978E+00,4.27246E+00
-1.2760794E+00,4.17480E+00
-1.2760610E+00,4.22363E+00
-1.2760427E+00,4.27246E+00
-1.2760243E+00,4.17480E+00
-1.2760060E+00,4.22363E+00
-1.2759876E+00,4.46777E+00
-1.2759692E+00,4.41895E+00
-1.2759509E+00,4.17480E+00
-1.2759325E+00,4.46777E+00
-1.2759142E+00,4.32129E+00
-1.2758958E+00,4.27246E+00
-1.2758774E+00,4.27246E+00
-1.2758591E+00,4.27246E+00
-1.2758407E+00,4.32129E+00
-1.2758224E+00,4.27246E+00
-1.2758040E+00,4.12598E+00
-1.2757856E+00,4.37012E+00
-1.2757673E+00,4.37012E+00
-1.2757489E+00,4.27246E+00
-1.2757306E+00,4.02832E+00
-1.2757122E+00,4.12598E+00
-1.2756938E+00,4.12598E+00
-1.2756755E+00,4.17480E+00
-1.2756571E+00,4.32129E+00
-1.2756388E+00,4.27246E+00
-1.2756204E+00,4.27246E+00
-1.2756020E+00,4.12598E+00
-1.2755837E+00,4.22363E+00
-1.2755653E+00,4.22363E+00
-1.2755470E+00,4.37012E+00
-1.2755286E+00,4.32129E+00
-1.2755102E+00,4.27246E+00
-1.2754919E+00,4.27246E+00
-1.2754735E+00,4.22363E+00
-1.2754552E+00,4.32129E+00
-1.2754368E+00,4.02832E+00
-1.2754184E+00,4.27246E+00
-1.2754001E+00,4.37012E+00
-1.2753817E+00,4.37012E+00
-1.2753634E+00,4.17480E+00
-1.2753450E+00,4.41895E+00
-1.2753266E+00,4.32129E+00
-1.2753083E+00,4.12598E+00
-1.2752899E+00,4.17480E+00
-1.2752716E+00,4.12598E+00
-1.2752532E+00,4.37012E+00
-1.2752348E+00,4.12598E+00
-1.2752165E+00,4.27246E+00
-1.2751981E+00,4.37012E+00
-1.2751798E+00,4.22363E+00
-1.2751614E+00,4.22363E+00
-1.2751430E+00,4.12598E+00
-1.2751247E+00,4.07715E+00
-1.2751063E+00,4.46777E+00
-1.2750880E+00,4.32129E+00
-1.2750696E+00,4.12598E+00
-1.2750512E+00,4.17480E+00
-1.2750329E+00,4.27246E+00
-1.2750145E+00,4.27246E+00
-1.2749962E+00,4.17480E+00
-1.2749778E+00,4.22363E+00
-1.2749594E+00,4.37012E+00
-1.2749411E+00,4.22363E+00
-1.2749227E+00,4.02832E+00
-1.2749044E+00,4.17480E+00
-1.2748860E+00,4.17480E+00
-1.2748676E+00,4.41895E+00
-1.2748493E+00,4.27246E+00
-1.2748309E+00,4.17480E+00
-1.2748126E+00,4.32129E+00
-1.2747942E+00,4.22363E+00
-1.2747758E+00,4.17480E+00
-1.2747575E+00,4.12598E+00
-1.2747391E+00,4.27246E+00
-1.2747208E+00,4.12598E+00
-1.2747024E+00,4.17480E+00
-1.2746840E+00,4.17480E+00
-1.2746657E+00,4.27246E+00
-1.2746473E+00,4.27246E+00
-1.2746290E+00,4.32129E+00
-1.2746106E+00,4.22363E+00
-1.2745922E+00,4.32129E+00
-1.2745739E+00,4.27246E+00
-1.2745555E+00,4.27246E+00
-1.2745372E+00,4.27246E+00
-1.2745188E+00,4.27246E+00
-1.2745004E+00,4.32129E+00
-1.2744821E+00,4.12598E+00
-1.2744637E+00,4.02832E+00
-1.2744454E+00,4.17480E+00
-1.2744270E+00,4.41895E+00
-1.2744086E+00,4.07715E+00
-1.2743903E+00,4.27246E+00
-1.2743719E+00,4.17480E+00
-1.2743536E+00,4.12598E+00
-1.2743352E+00,4.22363E+00
-1.2743168E+00,4.22363E+00
-1.2742985E+00,4.27246E+00
-1.2742801E+00,4.12598E+00
-1.2742618E+00,4.17480E+00
-1.2742434E+00,4.41895E+00
-1.2742250E+00,4.22363E+00
-1.2742067E+00,4.12598E+00
-1.2741883E+00,4.17480E+00
-1.2741700E+00,4.27246E+00
-1.2741516E+00,4.27246E+00
-1.2741332E+00,4.27246E+00
-1.2741149E+00,4.27246E+00
-1.2740965E+00,4.12598E+00
-1.2740782E+00,4.32129E+00
-1.2740598E+00,4.27246E+00
-1.2740414E+00,4.17480E+00
-1.2740231E+00,4.17480E+00
-1.2740047E+00,4.22363E+00
-1.2739864E+00,4.27246E+00
-1.2739680E+00,4.12598E+00
-1.2739496E+00,4.12598E+00
-1.2739313E+00,4.22363E+00
-1.2739129E+00,4.12598E+00
-1.2738946E+00,4.12598E+00
-1.2738762E+00,4.12598E+00
-1.2738578E+00,4.12598E+00
-1.2738395E+00,4.07715E+00
-1.2738211E+00,4.07715E+00
-1.2738028E+00,4.17480E+00
-1.2737844E+00,4.27246E+00
-1.2737660E+00,4.17480E+00
-1.2737477E+00,4.22363E+00
-1.2737293E+00,4.02832E+00
-1.2737110E+00,4.12598E+00
-1.2736926E+00,4.22363E+00
-1.2736742E+00,4.17480E+00
-1.2736559E+00,4.17480E+00
-1.2736375E+00,4.22363E+00
-1.2736192E+00,4.12598E+00
-1.2736008E+00,4.12598E+00
-1.2735824E+00,3.97949E+00
-1.2735641E+00,4.12598E+00
-1.2735457E+00,4.12598E+00
-1.2735274E+00,3.97949E+00
-1.2735090E+00,4.27246E+00
-1.2734906E+00,4.02832E+00
-1.2734723E+00,4.12598E+00
-1.2734539E+00,4.17480E+00
-1.2734356E+00,4.12598E+00
-1.2734172E+00,4.17480E+00
-1.2733988E+00,4.17480E+00
-1.2733805E+00,4.22363E+00
-1.2733621E+00,4.22363E+00
-1.2733438E+00,4.22363E+00
-1.2733254E+00,4.02832E+00
-1.2733070E+00,4.22363E+00
-1.2732887E+00,4.27246E+00
-1.2732703E+00,4.32129E+00
-1.2732520E+00,4.12598E+00
-1.2732336E+00,4.17480E+00
-1.2732152E+00,4.22363E+00
-1.2731969E+00,4.17480E+00
-1.2731785E+00,4.22363E+00
-1.2731602E+00,4.27246E+00
-1.2731418E+00,4.27246E+00
-1.2731234E+00,4.17480E+00
-1.2731051E+00,4.27246E+00
-1.2730867E+00,4.22363E+00
-1.2730684E+00,4.22363E+00
-1.2730500E+00,4.12598E+00
-1.2730316E+00,4.07715E+00
-1.2730133E+00,4.02832E+00
-1.2729949E+00,3.97949E+00
-1.2729766E+00,4.27246E+00
-1.2729582E+00,4.12598E+00
-1.2729398E+00,4.07715E+00
-1.2729215E+00,4.17480E+00
-1.2729031E+00,4.17480E+00
-1.2728848E+00,4.27246E+00
-1.2728664E+00,4.22363E+00
-1.2728480E+00,4.22363E+00
-1.2728297E+00,4.12598E+00
-1.2728113E+00,4.07715E+00
-1.2727930E+00,4.12598E+00
-1.2727746E+00,4.32129E+00
-1.2727562E+00,4.17480E+00
-1.2727379E+00,4.12598E+00
-1.2727195E+00,4.12598E+00
-1.2727012E+00,3.93066E+00
-1.2726828E+00,3.97949E+00
-1.2726644E+00,3.97949E+00
-1.2726461E+00,4.22363E+00
-1.2726277E+00,4.17480E+00
-1.2726094E+00,3.97949E+00
-1.2725910E+00,4.02832E+00
-1.2725726E+00,4.02832E+00
-1.2725543E+00,4.12598E+00
-1.2725359E+00,4.07715E+00
-1.2725176E+00,4.12598E+00
-1.2724992E+00,4.02832E+00
-1.2724808E+00,4.12598E+00
-1.2724625E+00,4.17480E+00
-1.2724441E+00,4.12598E+00
-1.2724258E+00,4.02832E+00
-1.2724074E+00,4.12598E+00
-1.2723890E+00,4.12598E+00
-1.2723707E+00,4.22363E+00
-1.2723523E+00,4.02832E+00
-1.2723340E+00,4.07715E+00
-1.2723156E+00,4.22363E+00
-1.2722972E+00,4.12598E+00
-1.2722789E+00,4.12598E+00
-1.2722605E+00,4.12598E+00
-1.2722422E+00,4.12598E+00
-1.2722238E+00,4.12598E+00
-1.2722054E+00,4.12598E+00
-1.2721871E+00,4.22363E+00
-1.2721687E+00,4.17480E+00
-1.2721504E+00,4.02832E+00
-1.2721320E+00,4.12598E+00
-1.2721136E+00,4.07715E+00
-1.2720953E+00,4.27246E+00
-1.2720769E+00,4.17480E+00
-1.2720586E+00,4.12598E+00
-1.2720402E+00,4.17480E+00
-1.2720218E+00,4.22363E+00
-1.2720035E+00,4.17480E+00
-1.2719851E+00,4.17480E+00
-1.2719668E+00,4.07715E+00
-1.2719484E+00,4.27246E+00
-1.2719300E+00,4.12598E+00
-1.2719117E+00,4.12598E+00
-1.2718933E+00,4.12598E+00
-1.2718750E+00,4.07715E+00
-1.2718566E+00,4.27246E+00
-1.2718382E+00,4.12598E+00
-1.2718199E+00,3.97949E+00
